year,t,i_d,i_c,i_f
2025.0,0.0,-0.03077993708483838,0.03502314616863909,0.2243087488025925
2026.0,1.0,-0.012322374667910746,0.037183770293495254,0.22173058704585874
2027.0,2.0,-0.007572724361705086,0.03905636883808472,0.21877633361155055
2028.0,3.0,-0.0059315231186803374,0.040632460719863726,0.21640111348107333
2029.0,4.0,-0.005576497862976748,0.041738718150473246,0.2154008566610077
2030.0,5.0,0.01606322419529456,0.04178028986553149,0.2057137004348153
2031.0,6.0,0.01893323399971352,0.042143798571417194,0.2058128763638527
2032.0,7.0,-0.008273631477468985,0.043400391877370506,0.21797547607352133
2033.0,8.0,0.019235748725085988,0.04207116781217108,0.20711411775169572
2034.0,9.0,0.018053617379665324,0.041745938606205624,0.21056859419504675
2035.0,10.0,0.01735851230974563,0.04148269630206706,0.21313365157150627
2036.0,11.0,0.01697185513225793,0.04131846177191088,0.21486716878960094
2037.0,12.0,0.016706628634625076,0.04129774593362419,0.2159282631091528
2038.0,13.0,0.01652701633732067,0.041316208929768006,0.2169137434937589
2039.0,14.0,0.01633479070652475,0.04144248048115575,0.21742100420927427
2040.0,15.0,0.01616548733406433,0.041654766493509146,0.21780714612893948
2041.0,16.0,0.015968828469381222,0.04193326425135319,0.21802052801150426
2042.0,17.0,0.015771625947307067,0.04226768717358171,0.21819067309017642
2043.0,18.0,0.015531894232815022,0.04266859680023412,0.2181824321680454
2044.0,19.0,0.015294705956938288,0.043130949476578,0.21806904292941312
2045.0,20.0,0.015025175704739274,0.043613828786304674,0.2180971341699228
2046.0,21.0,0.014738303742096134,0.044157864110247,0.21795059519687593
2047.0,22.0,0.014463525525336753,0.0447964931341183,0.2174903269637984
2048.0,23.0,0.014154650638467079,0.04537687641482431,0.21740549921266758
2049.0,24.0,0.01384377984722834,0.046020363260270904,0.2171489160080751
2050.0,25.0,0.01353917576812768,0.0467127826626334,0.2167410394008915
2051.0,26.0,0.013215216995687255,0.04736631584534639,0.2165573449739833
2052.0,27.0,0.012913965947784897,0.04811490025422447,0.21602122884539784
2053.0,28.0,0.012595445934772763,0.048795585035988,0.21580167827349694
2054.0,29.0,0.012288252592325456,0.049504296214931284,0.21547423503010454
2055.0,30.0,0.011984804131182919,0.050203072295647404,0.21518262206645408
2056.0,31.0,0.0116874467995411,0.05090257641368092,0.2148926396307345
2057.0,32.0,0.011409043972180656,0.05163599955485983,0.21444532179321918
2058.0,33.0,0.011126021373047428,0.05227595824025388,0.21431466192012955
2059.0,34.0,0.010860985354293104,0.052938305993848675,0.21407167851887943
2060.0,35.0,0.010613331792189429,0.05360558701287026,0.21376035220479242
2061.0,36.0,0.010382642694120793,0.054261403553986405,0.21345990798974815
2062.0,37.0,0.010167349558908629,0.05485254028207891,0.2133270172195206
2063.0,38.0,0.009977290640960913,0.05543492019823809,0.21318255428877964
2064.0,39.0,0.009809370721548973,0.05595215537280139,0.21321276716695214
2065.0,40.0,0.009679768342220115,0.05650318845336485,0.21309457829426248
2066.0,41.0,0.009593550751869639,0.057052902522628304,0.21295820146445807
2067.0,42.0,0.009559873633280726,0.05756938440157575,0.21293325553774053
2068.0,43.0,0.009611626094986798,0.05820528933622803,0.21260996149474304
2069.0,44.0,0.009770744636574456,0.05885707110325211,0.2123678813480562
2070.0,45.0,0.010097401494942412,0.05968241530666483,0.21186656876495305
2071.0,46.0,0.010693549649828686,0.06087156374707464,0.21067458285520851
2072.0,47.0,0.011689578498918276,0.062372799897682664,0.20923869099130812
2073.0,48.0,-0.004514805154124221,0.06618539658098327,0.21203416522574303
2074.0,49.0,0.011635559317666683,0.06464242227959945,0.20557621734687884
2075.0,50.0,-0.0020936269198395807,0.06714100161767836,0.2101928418006681
2076.0,51.0,0.009990706617450213,0.0650647092549572,0.20580374499043047
2077.0,52.0,0.009389187217661682,0.06513762490287171,0.20727275434602602
2078.0,53.0,0.009142366006846933,0.06598719055391604,0.20726937822889044
2079.0,54.0,-0.001981665043497454,0.06829441928042389,0.2104390979442665
2080.0,55.0,0.007948367533033308,0.0666491759387293,0.206864236830468
2081.0,56.0,0.007391651165098416,0.0665863957780102,0.20820233589498094
2082.0,57.0,0.007008088729243924,0.0670289684175667,0.20852762684695061
2083.0,58.0,0.006756166036751774,0.06761916439359855,0.20867970333348723
2084.0,59.0,0.006628932648259087,0.06852117844186321,0.2083952604344999
2085.0,60.0,0.006638460014447223,0.06979313553277873,0.20751215866415323
2086.0,61.0,-0.0013177055501697762,0.07220325649084788,0.2086563856310386
