year,t,i_d,i_c,i_f
2025.0,0.0,-0.03196692497943322,0.02775822077081348,0.22700522619966104
2026.0,1.0,-0.013583342710228872,0.02897048295494256,0.2237065523005699
2027.0,2.0,-0.008569474611247206,0.03017114031144512,0.21989626477161942
2028.0,3.0,-0.006951594861792719,0.031320936207323305,0.21680248892884302
2029.0,4.0,0.013214083295670084,0.03231297365962668,0.2086460075071697
2030.0,5.0,0.015489674725088803,0.033404060338341646,0.20673590361670247
2031.0,6.0,-0.007156973919911505,0.03467711662015339,0.2128703411800717
2032.0,7.0,0.01670881087975979,0.03549302122579166,0.20405822795543851
2033.0,8.0,0.016325746595397497,0.03651702731169472,0.2046936558910035
2034.0,9.0,0.015951952129842174,0.03754123341897808,0.20519423900670103
2035.0,10.0,0.015583714781164576,0.03856498361534304,0.205569221687468
2036.0,11.0,0.015214966168987811,0.039586974055075115,0.20587088647773136
2037.0,12.0,0.014848549877552507,0.0406076407499786,0.20607124059117055
2038.0,13.0,0.014479294737420347,0.041625253425587656,0.2062242881668587
2039.0,14.0,0.014111396062683773,0.04264052260081434,0.2062981674129143
2040.0,15.0,0.013741381461110511,0.04365146141050918,0.20634402099243257
2041.0,16.0,0.013373107313497055,0.044658880729901894,0.20632966092790303
2042.0,17.0,0.013005207594964072,0.0456610668283229,0.20629014380223812
2043.0,18.0,0.01263960832964781,0.046657940687275426,0.20621660254261953
2044.0,19.0,0.012276829818636977,0.04764845711648309,0.20612148068483274
2045.0,20.0,0.011918305958012273,0.04863207845520163,0.20600425748502096
2046.0,21.0,0.011564978025123292,0.04960790237199724,0.20587132443594958
2047.0,22.0,0.01121826236222876,0.05057533375163319,0.2057224782393882
2048.0,23.0,0.010878680859268436,0.05153275333019254,0.20557392846781797
2049.0,24.0,0.010548879616077117,0.052480961656068296,0.2054030756860572
2050.0,25.0,0.01022906953336759,0.05341762047858742,0.20523740818562494
2051.0,26.0,0.009921251745729946,0.05434261252368356,0.20506998507316088
2052.0,27.0,0.009627745542381458,0.05525648529870024,0.20488976628431418
2053.0,28.0,0.009349841051822808,0.05615778848219008,0.20471603409938066
2054.0,29.0,0.009090190305989837,0.05704690516129324,0.20454311970076886
2055.0,30.0,0.008852404700249604,0.05792627877302655,0.20435102653650858
2056.0,31.0,0.008639371675695659,0.05879593437201375,0.20415753694801445
2057.0,32.0,0.008456007529351403,0.059658854756141674,0.20394755225202446
2058.0,33.0,0.008308007034324928,0.06051911232645025,0.2037155457440107
2059.0,34.0,0.008202207677330764,0.061379975496508025,0.20346990642570906
2060.0,35.0,0.008149979692649578,0.062255200973828875,0.20314067842464903
2061.0,36.0,0.00816291342386677,0.06315101774723739,0.20275684611071987
2062.0,37.0,0.008258558088090081,0.06408083266539301,0.20228836803078704
2063.0,38.0,0.008461082297349208,0.06506749018540903,0.20167922313265596
2064.0,39.0,-0.006351366180792222,0.06659598502828115,0.20377701817252641
2065.0,40.0,0.007708619183624027,0.06640948190269742,0.20015162564743683
2066.0,41.0,0.0072125364781261405,0.06698194905912329,0.20061044238397596
2067.0,42.0,0.006822418685143282,0.06758591833236369,0.20094700009606714
2068.0,43.0,0.006521721790960005,0.0682359207131792,0.20108411604528664
2069.0,44.0,0.006299320720786265,0.06893153405108941,0.2010597498313448
2070.0,45.0,0.006149739742637155,0.06966947933789991,0.20093970976083883
2071.0,46.0,0.00607413656489637,0.07046530537925734,0.20068580259364563
2072.0,47.0,-0.002761197292090381,0.07171248523671794,0.20211021422903563
2073.0,48.0,0.005523687616291656,0.07157673318753044,0.19976238643891706
2074.0,49.0,0.005213536264247448,0.07206388378847557,0.20001616357033236
2075.0,50.0,0.004968280003327586,0.07259269945813648,0.20017163309089991
2076.0,51.0,0.0047816870571057365,0.07317208880719125,0.20019697227388122
2077.0,52.0,0.004651827449104248,0.07381982872652951,0.2000371957798567
2078.0,53.0,-0.0017486144606397808,0.0748043447072123,0.20110228621716425
2079.0,54.0,0.004175663779088462,0.07468640788219051,0.19943004067240658
2080.0,55.0,0.003918419593739448,0.07504307764275704,0.19972439916401902
2081.0,56.0,0.00370390322864192,0.07543857318644975,0.19991289448835012
2082.0,57.0,0.003528320145939196,0.07589444997464122,0.1999047667069666
2083.0,58.0,0.0033910491748031617,0.07635900451037571,0.19993671004323876
2084.0,59.0,0.0032863946178931297,0.0768771293405372,0.1998448819629843
2085.0,60.0,-0.0011359727659460417,0.07765177405331927,0.20041392498615573
2086.0,61.0,0.0029463202546053152,0.07755569683597284,0.1994097158581575
2087.0,62.0,0.0027560572417431634,0.07784040186076957,0.1995754594407426
2088.0,63.0,0.002596799496615153,0.07812978602825936,0.19976369489560145
2089.0,64.0,0.002457672066643629,0.0784627174696941,0.19981711314445802
2090.0,65.0,0.0023442668387168826,0.07882360594309763,0.199803220126937
2091.0,66.0,0.0022544657344988664,0.07922493053828249,0.19968741109348132
2092.0,67.0,0.002193486225953627,0.07965479793424173,0.199536394341813
2093.0,68.0,0.0002602659140059676,0.0802040418336781,0.1997987569033854
2094.0,69.0,0.0003694269782491243,0.08043675594538013,0.19936347340777616
2095.0,70.0,0.0018973089670648398,0.08044852064793913,0.19928446676083034
2096.0,71.0,0.001795608225795207,0.08069378131295718,0.19918867525679973
2097.0,72.0,0.0005516688077872816,0.08098156472446778,0.19938972994006843
2098.0,73.0,0.0005879569943006207,0.08118384368684083,0.19941360120026638
2099.0,74.0,0.0014817111805324958,0.08121956102699636,0.1992971529683099
2100.0,75.0,0.0013873456985603939,0.0813997033624427,0.19934369062907376
2101.0,76.0,0.0006353593085997067,0.08159485564547954,0.19948989877828904
2102.0,77.0,0.0006699364515769334,0.08175482210097644,0.1994637463234566
2103.0,78.0,0.0006822818585993127,0.08182749058408739,0.19956325554737797
2104.0,79.0,0.0006831689653658595,0.08192868723512835,0.1995728433529704
2105.0,80.0,0.0006771913126093893,0.08199438524036318,0.19965922433540634
2106.0,81.0,0.0006678345484167795,0.08204295356770096,0.19976714233496817
2107.0,82.0,0.0006633149409405919,0.08210802625011868,0.199827594123559
2108.0,83.0,0.0006547347832802648,0.08215726917841902,0.1999518030547346
2109.0,84.0,0.0006530771300219322,0.08217656226632045,0.20011501002313703
2110.0,85.0,0.0006529719843981731,0.08222347493091595,0.2002404739504387
2111.0,86.0,0.0006547665420925326,0.08227136827906525,0.20033503360384447
2112.0,87.0,0.0006533239110592132,0.08232217739874353,0.2004346720042834
2113.0,88.0,0.0006523589035508547,0.08235510208885848,0.20057197037584934
2114.0,89.0,0.0006506943998051508,0.0823967009654628,0.20069960823830962
2115.0,90.0,0.000647514521586971,0.08243057776516982,0.20083686998335698
2116.0,91.0,0.0006419894103387492,0.08246781069563361,0.20097806876112914
2117.0,92.0,0.0006346835231962918,0.08250864109184437,0.2011109346723211
2118.0,93.0,0.0006278744692915498,0.08255211414896547,0.20124627123904762
2119.0,94.0,0.0006268144169721867,0.08257122603913858,0.20144977708510556
2120.0,95.0,0.0006328981333280693,0.08261574846750971,0.20159062228276645
2121.0,96.0,0.0006468190097719557,0.08266427887860513,0.2017370563377227
2122.0,97.0,0.0006620474118285773,0.08269020030379448,0.2019369273990963
2123.0,98.0,0.0006682139029511444,0.0827179007088998,0.2021476144792022
2124.0,99.0,0.0006560549943772245,0.08276236406081822,0.20232373123328964
2125.0,100.0,0.0006228112290254453,0.08281752214800456,0.20248623050452325
2126.0,101.0,0.0005699919911492429,0.08286602087303922,0.20269398046691492
2127.0,102.0,0.00052791221874731,0.08291977890837189,0.20286750752464203
2128.0,103.0,0.0005124682112505232,0.08299584824183476,0.20297778144628748
2129.0,104.0,0.0005136377333927319,0.0830977927035057,0.20318768272164336
2130.0,105.0,0.000519298701561362,0.08316894856725313,0.203386066320091
2131.0,106.0,0.0005188760610287252,0.08342763559541479,0.20327436456338768
2132.0,107.0,0.0005228762513514844,0.08356316421694197,0.20337860286498488
2133.0,108.0,0.0005472756627357364,0.08367477978184022,0.20360684851248612
2134.0,109.0,0.0005717163687424511,0.0838529241982526,0.20374473533539011
2135.0,110.0,0.000514755172950315,0.08400526024823421,0.20400970416078273
2136.0,111.0,0.0004394361686194477,0.08426816727510665,0.20401195939879246
2137.0,112.0,0.00038979086410127073,0.08443085763126801,0.20432710160752202
2138.0,113.0,0.0003945718853287694,0.08456071540079672,0.20460311042856352
2139.0,114.0,0.00028409869772518556,0.08466776067994192,0.2048678512802775
2140.0,115.0,0.00014346111547065978,0.08458650064639925,0.2054019958707307
2141.0,116.0,0.0007049512663287897,0.08440543310109941,0.20581292447198166
2142.0,117.0,-0.00032796835961632726,0.08660506942156174,0.20353131603448635
2143.0,118.0,-0.0006083867038006235,0.08452815739324579,0.20673430970390555
2144.0,119.0,0.006090118311019849,0.08868382446790238,0.2006110738757752
2145.0,120.0,0.0034102398482696284,0.08431087202884538,0.2069883076793406
2146.0,121.0,0.0033269537137250857,0.09117283252172126,0.19805332360322583
2147.0,122.0,0.0029663446626785406,0.08509950699527054,0.20657644433999428
2148.0,123.0,0.002875356455004861,0.085461935424793,0.2067421443021084
2149.0,124.0,0.0027493279156784295,0.08555498412633622,0.20724526766797488
2150.0,125.0,0.002595323089976282,0.08595537077821493,0.2070652560449573
2151.0,126.0,0.002285991333997151,0.08623375574276076,0.20730959275607846
2152.0,127.0,0.0017501464441759167,0.08632586392916795,0.20780655121850655
2153.0,128.0,0.0013562831732277163,0.08662395120115252,0.20799534055710828
2154.0,129.0,0.000745244027970389,0.08671832053554372,0.2084158825236303
2155.0,130.0,0.005193522251291324,0.09331432642797838,0.19947771191623262
2156.0,131.0,0.0034616340059203973,0.08736186568829556,0.2082899016918342
2157.0,132.0,0.0032417005810454714,0.08766434655834751,0.20846235718484823
2158.0,133.0,0.0031019589724253236,0.08788049398167981,0.2089165472217344
2159.0,134.0,0.0030601940557730104,0.08805427183458243,0.20936108527680694
2160.0,135.0,0.0029432623379732794,0.08824722775234951,0.20980827729094165
2161.0,136.0,0.0034126658108116336,0.0884038599171194,0.21025083068026798
2162.0,137.0,0.0030336995889243754,0.08853674846962573,0.2107531960088093
2163.0,138.0,0.009608783810977224,0.08869236289305552,0.21152851329728356
2164.0,139.0,0.009592016514092841,0.08898244292355095,0.21213030342267383
2165.0,140.0,0.009607130024600475,0.08929999720241422,0.2127949221128575
2166.0,141.0,0.009561247244741637,0.08953442236234782,0.21371495610516728
2167.0,142.0,0.009578549956775926,0.08995017836357067,0.2143204511994977
2168.0,143.0,0.009628311326175424,0.09015413226618361,0.21550019669104603
2169.0,144.0,0.009603441025144962,0.0905748862449621,0.21634763192556375
2170.0,145.0,0.009600308334720453,0.09092273948605978,0.21736085020177454
2171.0,146.0,0.009599856931489086,0.09132779887731927,0.21845166904834523
2172.0,147.0,0.00958108257141973,0.091723739541725,0.21962424665129412
2173.0,148.0,0.009596072667864216,0.09237246294219326,0.22034163615609886
2174.0,149.0,0.009592116638648814,0.0927547430882062,0.22187881986002067
2175.0,150.0,0.009595013947203924,0.09341393613547917,0.22287387792547497
2176.0,151.0,0.009594878015778388,0.09379498721741628,0.2247242125433467
2177.0,152.0,0.009606599516665664,0.09432885086130342,0.22637421630996254
2178.0,153.0,0.009599216731146545,0.09498023327285005,0.2279162806386837
2179.0,154.0,0.009601214943919181,0.0959298158003093,0.2288676370888736
2180.0,155.0,0.009605042116277038,0.09679309481439279,0.230340241507385
2181.0,156.0,0.009593128226437516,0.09713516988735647,0.23313906422278244
2182.0,157.0,0.00959728749764407,0.09803617432913052,0.234839980484982
2183.0,158.0,0.009598843274839385,0.09875303747170484,0.23726615954120225
2184.0,159.0,0.009601867748357832,0.09960528426559426,0.23944906233463353
2185.0,160.0,0.009598436400056691,0.10067858624247923,0.24151549515999568
2186.0,161.0,0.009598706348598862,0.10200360915349324,0.24310983642619677
2187.0,162.0,0.009599399351773548,0.1031219607112416,0.2456879862521365
2188.0,163.0,0.009599628130081427,0.104174979407574,0.24840721396545348
2189.0,164.0,0.009598616548402467,0.10503990473133185,0.25199787143156654
2190.0,165.0,0.009601634610293064,0.10624612944043271,0.2549159746318225
2191.0,166.0,0.009602184250688164,0.10806325068078998,0.2569115517575955
2192.0,167.0,0.009601780627390921,0.10905939889799815,0.2610911041809778
2193.0,168.0,0.009602538920422331,0.11058945594699532,0.2643908873904392
2194.0,169.0,0.00960324604916663,0.11170313973250724,0.2690889656772323
2195.0,170.0,0.009601238736954126,0.1140665411508871,0.2711400934720563
2196.0,171.0,0.009603738336915281,0.11580889835934857,0.2750239852831011
2197.0,172.0,0.00960421834819405,0.11722296165406319,0.28000803019941567
2198.0,173.0,0.009604569780510452,0.11865653556184745,0.28526936103185
2199.0,174.0,0.009604990497936164,0.1217022918402908,0.28781896085303865
2200.0,175.0,0.00960532037417229,0.12347279923047506,0.2932676156843725
2201.0,176.0,0.009605471939714432,0.1257141301714873,0.29829161488505107
2202.0,177.0,0.009604235599457694,0.12718029527566943,0.30518546245402656
2203.0,178.0,0.009606303535244748,0.13043763681126416,0.3089442507378429
2204.0,179.0,0.009606692570666708,0.13263203825428735,0.3153684272458384
2205.0,180.0,0.009605478449056879,0.1342479703270527,0.32335175769916524
2206.0,181.0,0.009607284352532504,0.1373250336229532,0.32876078612631254
2207.0,182.0,0.00960766901220256,0.14101208552504907,0.3335534215077844
2208.0,183.0,0.009607278433355466,0.1439107603835058,0.3404262541341308
2209.0,184.0,0.009608440140466778,0.14690890374084997,0.3478072766820103
2210.0,185.0,0.009608146450750681,0.1502348229669845,0.3549873535153916
2211.0,186.0,0.009608686238095875,0.15218202390235705,0.36519925276860393
2212.0,187.0,0.009608261691431723,0.15688132355031317,0.3707264335654478
2213.0,188.0,0.00960912138581548,0.1598653876555483,0.3802035768644703
2214.0,189.0,0.009609292716965295,0.16287767277543014,0.3900400387962211
2215.0,190.0,0.009609577206466397,0.16823461831270803,0.39592188840658804
2216.0,191.0,0.009609560734067471,0.17141579312075447,0.4066051711552317
2217.0,192.0,0.009609181785792327,0.17562220979092039,0.4158926425389645
2218.0,193.0,0.009609534406511184,0.18014773914249746,0.4250988022388794
2219.0,194.0,0.00960966765655907,0.18474511958663853,0.4348154224302823
2220.0,195.0,0.009610057105072735,0.18769278703814984,0.4480798978696676
2221.0,196.0,0.009610294935674689,0.1928156706973139,0.45781432250826254
2222.0,197.0,0.009610753470213413,0.19725416346124425,0.4694044475592696
2223.0,198.0,0.009610347941639964,0.20269850844289172,0.4797772244649123
2224.0,199.0,0.009610362740705685,0.2073351695921702,0.4920051668675333
2225.0,200.0,0.00969234172112313,1.654902051844499e-11,7.51682035380529e-16
