year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC
2025.0,0.0,-0.03054483273083694,0.038146396062658176,0.24730479891915771,53.201884816191395,1.38,0.790835,0.15254,4.35,0.0,40.63263165262384,110.98000000000002,89.45820146221672,179.21706871311864
2026.0,1.0,-0.011773028982188257,0.04137122461937456,0.24215705181793923,42.149623607657965,1.4119211308897148,0.7105466322776011,0.17155218117994425,4.3096301061448035,0.03054493794708742,38.8239398274453,112.7142732944248,91.20728698869752,183.706290037792
2027.0,2.0,-0.006842624423177993,0.0444380461505304,0.23616215509256464,38.64572299417026,1.4372109050543094,0.6540786534535343,0.19215576127522188,4.2671046793218474,0.040425927204402676,37.981118900889925,114.6021486517778,92.84966258961668,188.2810452355073
2028.0,3.0,-0.004835265955936807,0.04725185352722616,0.23193122036619193,36.05469479222349,1.4603983388508115,0.606090713379228,0.21423044325312132,4.221795597307402,0.044852219036144204,37.402841883958196,116.53818884407723,94.38641857307901,192.94972931651083
2029.0,4.0,-0.0038056972388966453,0.04983693824166067,0.22765008932681643,33.82270240932492,1.4820311557261456,0.5631280011770612,0.23758507128255532,4.175434355090536,0.047093709829656424,36.948789323908166,118.51261477706751,95.97595217117308,197.71668542693666
2030.0,5.0,-0.0033740701151960474,0.051996340615897835,0.22465306083572917,31.80694813188228,1.5023247771717405,0.5238973504812933,0.2620238829576427,4.128037845745232,0.04824326614138569,36.573294558033965,120.51979172395451,97.52705874335312,202.5858926909983
2031.0,6.0,0.007568283429732001,0.05330437507038718,0.21920943685004168,29.937710300305806,1.5214089460508697,0.48756601000920147,0.287220703748135,4.080811421276323,0.048929071315519754,36.24320987987567,122.56134922916168,98.82551991068583,207.5613377126467
2032.0,7.0,0.008074475649401685,0.05461054104461011,0.21850537342700643,28.883715887249583,1.5393715722310533,0.4643535917664556,0.3125663074581562,4.031562520101746,0.045851432729773565,36.54403000017732,124.82304323801924,100.45017146992988,212.64699574391332
2033.0,8.0,0.008520990728088457,0.055696156935034144,0.21778370229535252,27.920760824237767,1.5567018017634031,0.4430844259040169,0.3379750564705051,3.9846399078494095,0.04296737761107081,36.896976380722315,127.1556875499183,102.15452092246224,217.8433434064497
2034.0,9.0,0.008894127218125826,0.05653624204117729,0.2174488683892978,27.04131040935149,1.5734542582579458,0.42357606417303,0.3632342070919882,3.939886616349053,0.04026472955933446,37.2987380958497,129.55949021773097,103.90707681014688,223.15294426284362
2035.0,10.0,0.009208107601762912,0.05718855427450172,0.2172644219084072,26.23726107722281,1.5896790445035567,0.4056449705757788,0.3881233323405084,3.89751525334102,0.03773207807005233,37.743842858324236,132.03628961055873,105.72429166832885,228.57837017018826
2036.0,11.0,0.009462502481840485,0.057647759906184474,0.21738478591305577,25.50170602637588,1.6054214011498902,0.3891334222739874,0.41247240458546247,3.857514703648791,0.03535873035944604,38.228147128444775,134.58690739597938,107.59314949798812,234.12217310052824
2037.0,12.0,0.009671121489295446,0.05797299868314314,0.21762526010182492,24.827964789082326,1.6207224247657157,0.3738937648639702,0.43611871313602024,3.8200114025129124,0.033134666219836885,38.74678492550622,137.21293057782893,109.52543179377388,239.7869082534018
2038.0,13.0,0.00986689119266765,0.05823530830271414,0.21757813835617906,24.21049067143607,1.635619203639165,0.35980126383868355,0.4589535288560562,3.7849598793062884,0.031050495714609147,39.29651675597411,139.91534598222023,111.55240818093996,245.57512210999215
2039.0,14.0,0.010017396862878409,0.05844492912712508,0.21785853156527454,23.646106731605766,1.6501454980420267,0.3467705395316959,0.4809313475076119,3.751956578084052,0.029097419534160233,39.877457498136536,142.69351896942757,113.61514980518452,251.48936733564122
2040.0,15.0,0.010185845962048712,0.05854123520679808,0.2178583788461782,23.129634890751884,1.6643331620809902,0.33469119981808565,0.50202320559529,3.721167017150088,0.027267191845461555,40.48736361511733,145.5502726698679,115.77765637731606,257.53223898576306
2041.0,16.0,0.010340525319916301,0.058632800788145166,0.21805409870729833,22.6603312030904,1.6782109430154413,0.3235195089798919,0.5221606516764052,3.6922093163406813,0.025552085478382024,41.12695078817248,148.48515363048438,117.98279885710333,263.7063055506003
2042.0,17.0,0.010514618666209896,0.058781156473954446,0.21812252292599763,22.235399307739208,1.6918071417372955,0.3131847027079464,0.5413657397566422,3.6651456336585317,0.023944859301791795,41.796856902092536,151.50115695654918,120.25685534379954,270.0141779359816
2043.0,18.0,0.010709526040123731,0.05904490239148163,0.21823907613511928,21.854464501365886,1.7051483813219388,0.30365154889859947,0.5597125696636449,3.6397494472424294,0.02243872765170909,42.5015126563215,154.6001926772839,122.5755158818411,276.45843692147554
2044.0,19.0,0.011008629984394036,0.05910222856525354,0.21823290581377536,21.517349144658493,1.7182610600227584,0.29488820388779297,0.5773228178064652,3.615962686172177,0.021027331682416592,43.246791162053256,157.78602012261652,124.98756100747669,283.041653881777
