year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC
2133,108,0.003541926,0.076884501,0.171049883,14.23799442,2.652751746,0.063541713,1.073250989,2.637738949,0.006722619,217.369522,1028.796542,812.3052272,1987.3409
2134,109,0.003514381,0.077279764,0.170816514,14.29066772,2.661294542,0.062924815,1.077120226,2.631782952,0.006299767,222.1597949,1051.392165,829.8049611,2024.246001
2135,110,0.003579424,0.07797156,0.170183941,14.34673119,2.669868943,0.062320459,1.081104564,2.625973431,0.005903511,227.0814224,1074.504402,847.7351803,2061.608575
2136,111,0.003765099,0.078898937,0.169310284,14.42593966,2.678476982,0.061810705,1.085451172,2.619954371,0.00553218,232.270254,1098.191385,866.0448075,2099.422491
2137,112,-0.00118482,0.080917562,0.169015199,14.55392373,2.687132545,0.061496578,1.090340249,2.613528124,0.005184206,237.8895806,1122.533015,885.5871781,2137.679231
2138,113,0.003697514,0.079388315,0.167084743,13.4582293,2.6958649,0.056435071,1.096670264,2.607222299,0.006681357,237.7850335,1144.096967,902.8757933,2176.36688
2139,114,0.00357293,0.079537305,0.167437308,13.62603315,2.703939837,0.056381683,1.101331074,2.599605076,0.0062611,243.8342638,1169.584338,922.4187762,2215.588005
2140,115,0.003603185,0.080144513,0.167162145,13.77133411,2.712115457,0.056221929,1.10585053,2.592742797,0.005867276,249.8705703,1195.587256,942.3920297,2255.234019
2141,116,-0.000856098,0.081751705,0.167315941,13.92910557,2.720378257,0.056098343,1.110628716,2.58604396,0.005498225,256.1428104,1222.215306,963.5243904,2295.295991
2142,117,0.003354355,0.08018486,0.165843487,12.96428028,2.728735721,0.051708323,1.116504255,2.579872466,0.006706581,256.5928014,1246.010161,982.5724664,2335.760897
2143,118,0.00315545,0.080113042,0.166469614,13.11736738,2.736514289,0.051634232,1.120702298,2.572780959,0.006284737,263.014383,1273.766543,1003.827759,2376.732726
2144,119,0.00307223,0.080423939,0.166509293,13.22903756,2.744384709,0.051388513,1.124596311,2.566651375,0.005889427,269.2850038,1302.027814,1025.56559,2418.098389
2145,120,0.003102797,0.081016234,0.16619021,13.32712745,2.752322132,0.051083388,1.128531736,2.56091615,0.005518982,275.6165836,1330.889485,1047.749366,2459.847763
2146,121,0.003269296,0.082057413,0.165330558,13.43925186,2.760318408,0.050823832,1.132747245,2.555239849,0.005171838,282.2135645,1360.453334,1070.476043,2501.967243
2147,122,-0.000228255,0.084099292,0.164736851,13.59820726,2.76838196,0.050727408,1.13761053,2.54914851,0.004846529,289.3429412,1390.833742,1094.452213,2544.439118
2148,123,-0.000175349,0.084000519,0.163477729,12.80927363,2.776540884,0.047307911,1.143936973,2.542897922,0.005596084,291.2270822,1418.724531,1117.110174,2587.240666
2149,124,0.002993101,0.082318329,0.162942759,12.09389608,2.784226448,0.044156581,1.149815608,2.535917721,0.006257271,293.3097363,1447.173617,1139.584336,2630.462196
2150,125,0.002725652,0.082084041,0.163843312,12.26863645,2.791482786,0.044213193,1.153917149,2.528881538,0.005863689,300.8624342,1479.581152,1164.300381,2674.102162
2151,126,0.00256409,0.082161493,0.164227197,12.37898056,2.798843968,0.044029469,1.157580743,2.523042982,0.005494863,308.0756795,1512.493488,1189.503687,2718.03994
2152,127,0.002489815,0.082468373,0.164259811,12.45278821,2.806271356,0.043711926,1.16109884,2.517881076,0.005149236,315.174466,1546.025221,1215.228082,2762.260664
2153,128,0.002500941,0.083027301,0.163957226,12.51360705,2.813743029,0.043346567,1.164676685,2.513050298,0.004825349,322.3500176,1580.276452,1241.527933,2806.745402
2154,129,0.002612948,0.083856371,0.163364048,12.58462398,2.821251193,0.043013338,1.168526985,2.508239711,0.004521835,329.8025777,1615.348901,1268.404517,2851.471201
2155,130,-0.000130884,0.085437581,0.162910136,12.69308791,2.828801967,0.042800883,1.172865269,2.503195425,0.004237411,337.7713778,1651.366358,1296.480296,2896.410604
2156,131,0.002693858,0.084828236,0.161607029,11.97731744,2.83641782,0.039977629,1.178305909,2.498052235,0.004949528,340.4949308,1684.900073,1322.887664,2941.530395
2157,132,3.33E-05,0.085866158,0.16191462,12.14982501,2.843604211,0.040018666,1.182911774,2.4920769,0.004638202,349.3285375,1722.767273,1352.120257,2986.916849
2158,133,0.002449984,0.084844893,0.161300226,11.52627332,2.850894106,0.037534773,1.18813986,2.486720006,0.005198509,352.6804493,1758.040561,1379.848108,3032.428409
2159,134,0.002330921,0.085041741,0.161720508,11.66883024,2.85780987,0.037505158,1.192191994,2.48114286,0.004871523,361.5500706,1797.465318,1409.737927,3078.152839
2160,135,0.002328413,0.085606625,0.161648721,11.78101473,2.864811168,0.037370943,1.19617864,2.476258565,0.004565104,370.3704639,1837.675292,1440.267075,3123.951507
2161,136,1.27E-05,0.086887066,0.161445314,11.89718489,2.871879777,0.03724254,1.20041904,2.471598288,0.004277959,379.4734826,1878.839278,1471.999174,3169.790195
2162,137,0.002237368,0.086139891,0.160829929,11.27921431,2.879018088,0.034912715,1.205510809,2.467034427,0.004876702,383.273762,1917.519996,1502.179948,3215.627497
2163,138,0.002186025,0.08659726,0.160997263,11.40707691,2.885785616,0.034850236,1.209668936,2.46220313,0.004569958,392.8428933,1960.583988,1534.695325,3261.543725
