year,t,i_d,i_c,i_f
2025.0,0.0,-0.03210213619998261,0.03851449600902988,0.24304381288279178
2026.0,1.0,-0.013421447248073676,0.04181922523533746,0.2375442894993643
2027.0,2.0,-0.008185722372146643,0.04491606907413151,0.23128374928797826
2028.0,3.0,-0.0061825534424786764,0.04775465364216906,0.2259774892545983
2029.0,4.0,-0.005299803348696458,0.05027432211196414,0.22175240224525417
2030.0,5.0,-0.005114495069139066,0.05227649153339398,0.21867076335917351
2031.0,6.0,0.009915758961831975,0.05330458387311433,0.21081210089564928
2032.0,7.0,-0.006155440925084374,0.05484441361308251,0.2163495828346503
2033.0,8.0,0.010908484604166149,0.05463919431458555,0.2091551710529742
2034.0,9.0,0.010865529873630372,0.05469903258100947,0.21041890945345046
2035.0,10.0,0.010902934784347961,0.05459077214706459,0.21139674452683166
2036.0,11.0,0.010978564473542854,0.05440858638343425,0.2121412150640831
2037.0,12.0,0.011098833447685995,0.05415593258046792,0.21268823321663957
2038.0,13.0,0.011183697784659594,0.053876543039846916,0.21308625725261723
2039.0,14.0,0.011307241684215466,0.05359368451737829,0.21334310160067219
2040.0,15.0,0.011396678698486817,0.05331435349185847,0.21349400840560814
2041.0,16.0,0.011483612029665477,0.05306650284808973,0.21354030099355195
2042.0,17.0,0.011531755117548984,0.052846122982411516,0.21350280105696473
2043.0,18.0,0.011572196394691538,0.05267161897020845,0.21338717566427043
2044.0,19.0,0.011575694630835518,0.052537811482997854,0.2132060136606095
2045.0,20.0,0.011563994112733672,0.05245063696025578,0.2129671314925873
2046.0,21.0,0.011528609576226725,0.052407116683858244,0.21267919263219326
2047.0,22.0,0.011486656665030223,0.05240673424596314,0.21235021443938268
2048.0,23.0,0.011422423285673255,0.05244529187144068,0.21198060568644742
2049.0,24.0,0.011338470524785057,0.05251799211324787,0.2115802581607102
2050.0,25.0,0.011251979919260316,0.05262102297512916,0.2111593468725532
2051.0,26.0,0.011138206205326205,0.0527517402429753,0.21070457179906638
