year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC,
2082,57,0.0097692,0.038414774,0.170157556,26.13782159,2.421200592,0.215718096,0.446262846,2.659819187,0.008760526,77.84262174,332.0610869,273.1984211,361.4224429,26.13646428
2083,58,0.009588543,0.038924193,0.1697253,26.01826971,2.436883285,0.211483789,0.453300903,2.651788567,0.008209489,79.30747541,339.0866476,278.8985181,370.5370735,26.0209905
2084,59,0.009421257,0.039529836,0.169340187,25.90221484,2.452494247,0.207343241,0.460370113,2.643853254,0.007693112,80.8164844,346.2684114,284.6808713,379.8554865,25.90759234
2085,60,0.009304171,0.040042132,0.168961261,25.79062187,2.468035576,0.203302899,0.467548427,2.636048743,0.007209216,82.37898374,353.613994,290.6058889,389.3812292,25.80059164
2086,61,0.00923573,0.040667257,0.168549852,25.68903368,2.483509949,0.199402222,0.474752444,2.628372728,0.006755756,83.99939383,361.1282499,296.6295559,399.1177167,
2087,62,0.009249682,0.041269121,0.167987839,25.60281806,2.498923369,0.195676763,0.482074219,2.620789327,0.006330819,85.69601578,368.8201945,302.8247487,409.0683042,
2088,63,0.00937709,0.042014722,0.167265361,25.54166538,2.51428506,0.192190275,0.489487929,2.613161802,0.00593261,87.48544822,376.6949524,309.1402028,419.2361313,
2089,64,0.009660517,0.042938871,0.166259976,25.51927447,2.52961006,0.189030184,0.497107567,2.60535283,0.005559449,89.40328861,384.7639917,315.5993874,429.6242113,
2090,65,0.010258523,0.044166024,0.164788045,25.55484744,2.544921624,0.186315809,0.505069423,2.597126272,0.00520976,91.49798361,393.0390173,322.1817907,440.2351851,
2091,66,-0.005374488,0.047029793,0.168646544,25.68830073,2.560254533,0.184298267,0.513604463,2.588099248,0.004882066,93.86354888,401.540376,329.7537787,451.0712381,
2092,67,0.009767955,0.04531488,0.161985431,22.5836305,2.575667513,0.167316996,0.524022106,2.58296495,0.010143902,92.60317223,408.9572024,335.5260229,462.1337172,
2093,68,0.009361956,0.045591266,0.162504353,22.74375931,2.589217691,0.166000232,0.532457385,2.572323297,0.009505851,95.16911064,417.8673325,342.6080804,473.4664925,
2094,69,0.009249406,0.046373786,0.162197985,22.86651549,2.602863947,0.16440335,0.540653363,2.562762439,0.008907933,97.70420631,426.9571698,349.8391732,485.0418458,
2095,70,-0.003800366,0.048690428,0.166044141,22.99038786,2.616583856,0.16280228,0.549042406,2.553497108,0.008347624,100.3210182,436.2504239,357.9694187,496.8632186,
2096,71,0.008148995,0.046790972,0.161095606,20.93958233,2.630378089,0.148747129,0.55888008,2.548129066,0.011929446,99.57193472,444.5384372,364.4712621,508.9334462,
2097,72,0.007528932,0.046612629,0.162198469,21.00233679,2.642941838,0.147107717,0.566600027,2.538762707,0.011179084,102.1604401,454.2186582,372.1771561,521.295771,
2098,73,0.007067399,0.046672628,0.162818495,20.99785748,2.65554324,0.145013829,0.573738821,2.530910338,0.010475919,104.6176053,464.0795944,380.0514811,533.9232406,
2099,74,0.006717779,0.046893261,0.163113263,20.94794287,2.668141955,0.142632055,0.580526543,2.524060135,0.009816984,107.0061472,474.1390222,388.100082,546.8206259,
2100,75,0.006437199,0.047224886,0.163180926,20.86827549,2.680710721,0.140079352,0.587116782,2.517869088,0.009199496,109.3715349,484.4101655,396.3334713,559.9924922,
2101,76,0.006231505,0.047662925,0.163104955,20.76862469,2.693231686,0.137427934,0.593613477,2.512100433,0.008620848,111.7440369,494.9022882,404.7271651,573.4432725,
2102,77,0.006051303,0.048167008,0.162894936,20.65967258,2.705692861,0.134751454,0.600111122,2.506604239,0.008078596,114.1564765,505.6280727,413.3235106,587.1773419,
2103,78,0.005958746,0.048755083,0.16251342,20.5448901,2.718088664,0.132074503,0.606665089,2.501247828,0.007570453,116.6237107,516.5930916,422.1139472,601.1988647,
2104,79,0.00590238,0.049501301,0.162007315,20.43705968,2.730415598,0.129476762,0.6133427,2.495873786,0.007094271,119.1827733,527.8099674,431.0763684,615.5119852,
2105,80,0.005941103,0.050422413,0.161211435,20.34118078,2.742677834,0.126986269,0.620269623,2.490374736,0.006648041,121.8623965,539.2893471,440.2630516,630.1205694,
2106,81,0.006088477,0.051654085,0.16006281,20.27135922,2.754882543,0.124682626,0.627578182,2.48450577,0.00622988,124.7137219,551.0431561,449.6463712,645.0282015,
2107,82,-0.001281674,0.054054366,0.161247915,20.24380455,2.767045358,0.122652137,0.635506106,2.477981216,0.00583802,127.8079214,563.0863409,459.7938982,660.2380955,
2108,83,-0.000754362,0.054357562,0.159788464,18.7492951,2.779191641,0.113650756,0.644989426,2.472871341,0.007374219,128.4359901,574.4698178,469.2821213,675.7528981,
2109,84,0.00563838,0.052972906,0.157323872,17.56303249,2.790441218,0.105745664,0.654196078,2.466791215,0.008382302,129.3959724,586.1664348,478.5189081,691.6086089,
2110,85,0.005370939,0.053006406,0.157869872,17.59489846,2.800979038,0.104457049,0.661730621,2.458920319,0.007855055,132.8484174,599.0729023,488.7720784,707.8155194,
2111,86,0.005224239,0.053517406,0.157753514,17.59806971,2.811535977,0.103006926,0.668868215,2.451988395,0.007360972,136.2683633,612.2517262,499.2757747,724.3514209,
2112,87,-0.000424102,0.055003241,0.159166706,17.59209062,2.822094818,0.101512865,0.676031781,2.445362456,0.006897967,139.7576659,625.7221822,510.4483788,741.2205749,
2113,88,0.004863459,0.054262797,0.156716085,16.53976817,2.832650073,0.094702799,0.684037454,2.440355828,0.007672316,141.055507,638.6518062,520.7454559,758.4267974,
2114,89,-0.000402147,0.055263037,0.158412786,16.53953994,2.842573934,0.0933875,0.690969778,2.433509454,0.007189727,144.712088,652.7332726,532.3617466,776.0039941,
2115,90,0.004346828,0.054121913,0.156743712,15.56688443,2.852497658,0.087110489,0.698350937,2.428542388,0.007928383,146.1612617,666.2769041,543.1880106,793.9321654,
2116,91,0.004099761,0.054041767,0.157204944,15.54199064,2.861837788,0.085790352,0.70435215,2.422414184,0.007429688,149.8072611,680.9730576,554.9451513,812.246024,
2117,92,0.003759067,0.05410424,0.157540831,15.48816339,2.871162983,0.084326807,0.709943785,2.417047306,0.006962361,153.4085206,695.9781263,566.9691851,830.9259168,
2118,93,0.003753916,0.054553875,0.157304913,15.38916952,2.880455881,0.082641981,0.71526932,2.412287501,0.006524428,156.9393076,711.2844108,579.1849825,849.9767953,
2119,94,0.003684404,0.055099823,0.156997128,15.30485351,2.889689382,0.081055573,0.72067191,2.4076017,0.006114042,160.6125322,726.956844,591.7068624,869.4042131,
2120,95,-0.000385654,0.056318366,0.157619418,15.2231686,2.898872295,0.079502663,0.726228747,2.402923067,0.005729468,164.4117489,742.9904978,604.8485373,889.2117994,
2121,96,0.003457585,0.055819028,0.155898635,14.30135845,2.908006196,0.074115434,0.732499888,2.399059599,0.006546964,166.2770425,758.6021512,617.4202198,909.4033823,
2122,97,0.003347165,0.055982502,0.156086249,14.23693153,2.916587011,0.072779622,0.73799107,2.393926589,0.00613516,170.313888,775.3733221,630.7662757,930.0118212,
2123,98,-0.000217009,0.056617112,0.157227809,14.16541971,2.92512917,0.071424519,0.743307215,2.389257887,0.005749259,174.404855,792.5271179,644.6492916,951.0182607,
2124,99,0.00303359,0.056349703,0.155340327,13.35219578,2.933628422,0.066714594,0.748857823,2.385854821,0.006433257,176.6034806,809.3233994,658.4087557,972.4264991,
2125,100,0.002897353,0.05631685,0.155612346,13.27546208,2.941639739,0.065443303,0.753864193,2.381010846,0.006028605,180.8341404,827.236846,672.7492645,994.268068,
2126,101,0.002775398,0.056311435,0.155922131,13.18531706,2.949605016,0.064124615,0.758555878,2.376687475,0.005649406,185.0759828,845.5465747,687.3456772,1016.525884,
2127,102,0.002698845,0.05684775,0.15546782,13.08455497,2.957516206,0.062774351,0.762973866,2.372886722,0.005294058,189.342968,864.2706161,702.4109622,1039.204206,
2128,103,0.002606385,0.057358416,0.155160635,12.98219563,2.965366939,0.061436288,0.767594941,2.368913959,0.004961062,193.7520971,883.4147796,717.725746,1062.306842,
2129,104,0.000190095,0.058397512,0.15509342,12.87479327,2.973156257,0.060094888,0.772385536,2.364907096,0.004649011,198.2914113,902.9922405,733.6581545,1085.837572,
2130,105,0.000300468,0.057667472,0.155880054,12.21867073,2.980881133,0.056504701,0.777784755,2.361076649,0.005089078,201.4635808,922.4138355,749.0967339,1109.799809,
2131,106,0.002335626,0.057665615,0.154519512,11.63875533,2.988212335,0.053250173,0.782253913,2.358153663,0.005418114,204.7131627,942.353983,765.3794261,1134.219412,
2132,107,0.002260131,0.057969909,0.154142698,11.55405761,2.995195588,0.052161319,0.786464806,2.354220321,0.005077315,209.5607537,963.3118026,782.3687006,1159.102056,
2133,108,0.002190355,0.058446956,0.153705721,11.46507808,3.002128023,0.051069391,0.790693147,2.350190059,0.004757951,214.5215443,984.726638,799.6258583,1184.434315,
2134,109,0.000423777,0.058369992,0.154876059,11.37294221,3.00900707,0.049979826,0.795085186,2.346016256,0.004458676,219.634073,1006.61902,817.0111078,1210.219722,
2135,110,0.002061391,0.05895497,0.153048524,10.86963317,3.015830835,0.047257912,0.799159174,2.343103499,0.004735051,223.4731548,1028.533935,835.0203229,1236.461165,
2136,111,0.000580922,0.058739518,0.154221474,10.78879269,3.022352615,0.04628304,0.80349785,2.338773879,0.004437216,228.8736684,1051.437396,853.2048775,1263.179065,
2137,112,0.001918629,0.058154514,0.154370769,10.36230553,3.028825891,0.043948658,0.807403215,2.335716933,0.004598555,233.1393682,1074.445036,871.5094134,1290.361176,
2138,113,0.000656622,0.059596723,0.15289632,10.28511265,3.035043274,0.043044616,0.810583395,2.332968529,0.004309306,238.5534482,1098.451678,891.4054784,1318.025182,
2139,114,0.001780065,0.058779541,0.15350022,9.909018406,3.041214342,0.040988017,0.814812678,2.329100725,0.004423135,243.3057487,1122.553028,910.4839198,1346.158116,
2140,115,0.000715046,0.058849823,0.154009655,9.832793358,3.047159753,0.040137113,0.81810022,2.325984022,0.00414492,249.0238438,1147.641553,930.5581744,1374.778266,
2141,116,0.001662498,0.059051753,0.153187732,9.49995626,3.053059429,0.038320187,0.821258193,2.323491889,0.004226445,253.9225613,1172.957653,951.117462,1403.872979,
2142,117,0.000769073,0.059984135,0.152335644,9.426361502,3.058759402,0.03752386,0.824406748,2.32043232,0.003960601,259.8999494,1199.198719,972.5469952,1433.455699,
2143,118,0.000788011,0.058137636,0.154922058,9.133552833,3.064415219,0.035923502,0.828171232,2.316811985,0.004014464,265.3729863,1225.695556,993.0137189,1463.515825,
2144,119,0.001480972,0.060070775,0.151717849,8.864206059,3.069895351,0.034441823,0.830135634,2.315647142,0.00405122,270.5864189,1252.908556,1015.97851,1494.065818,
