year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC
2025.0,0.0,-0.004404293744039795,0.03683340590317552,0.26282303845099697,53.160637561792264,1.38,0.790835,0.15254,4.35,0.0,40.63263165262384,110.98000000000002,88.77382017733603,178.78118918695642
2026.0,1.0,-0.0028999915642707193,0.04001373654403395,0.25592971698957584,50.15339844990862,1.4118963825370752,0.7366839518847064,0.17088458070278162,4.323328509820971,0.004661929229660133,40.004425423696006,113.01061910079267,90.55103145555034,183.25483946703628
2027.0,2.0,-0.001673039194470535,0.043226360450368914,0.24976748322223344,47.39923565370494,1.4419884216070205,0.6874439951110026,0.19078020033323365,4.292170495050206,0.007664808086387978,39.5013414586918,115.05228531960947,92.2760028871152,187.80827593470948
2028.0,3.0,-0.0006104843498147314,0.046442003205524066,0.24315576535608704,44.868533697986194,1.4704279629992434,0.6425293981479473,0.21221239730695435,4.257426130358174,0.009414034077866298,39.10650588807787,117.11317213971121,94.04945790153411,192.44512456005245
2029.0,4.0,0.00032424929095034653,0.049447497480659956,0.23859214157423753,42.540435954599296,1.4973490832180352,0.6015035627206169,0.23514255712414925,4.218902357684734,0.010178289538761102,38.81045845966405,119.19523266035252,95.69230153952394,197.1688941995254
2030.0,5.0,0.0011653993526268534,0.052405660711143054,0.23444691476500937,40.39730706277308,1.5228733447907945,0.5639931443987625,0.2594014061777135,4.178632408104069,0.010169343923293415,38.604125019041,121.31401030346035,97.33192257424409,201.9830900455636
2031.0,6.0,0.0019418717396125415,0.055250722650024876,0.22961925871426148,38.42452963981814,1.5471117290284584,0.5296818737731821,0.2849034463239124,4.137089434106522,0.009550130307768776,38.48530697471382,123.4764576100497,99.07185704142111,206.89095976706693
2032.0,7.0,0.002641060749172032,0.0578713316304546,0.22632307427788395,36.610086097477634,1.5701664468123493,0.49830178540841613,0.3115190864361211,4.093741299399438,0.00894942711141012,38.45292369016298,125.68304458980563,100.73682576864803,211.89563732160704
2033.0,8.0,0.003268249861850146,0.0600146906709276,0.22422356594037557,34.94146726795446,1.5921324984708358,0.4695890623151433,0.33904503019583665,4.050055742356664,0.008386508146102424,38.503313536567944,127.94616066861428,102.38432247343894,217.00026347873222
2034.0,9.0,0.003834003631491514,0.0621639443594133,0.2219018818048252,33.40701019096733,1.6130973788316085,0.44330189322858615,0.3671105296801201,4.007117094558681,0.007858996783712583,38.62823697942205,130.2741957283736,104.103242221566,222.20775274709123
2035.0,10.0,0.004327116704628501,0.06378015812243668,0.22058220128443018,31.996276878926675,1.633141584946189,0.4192244122647964,0.39565681164749905,3.964683063982836,0.007364665886017061,38.8291274907627,132.66926812668285,105.83483993717626,227.5208581324031
2036.0,11.0,0.004753842816143259,0.06542385170290706,0.21903322293471447,30.698377496025646,1.6523393510735451,0.39714370426736845,0.42426874967809364,3.9236142170331547,0.006901428401786589,39.095748443132486,135.13709940558203,107.64553348804245,232.94229071904468
2037.0,12.0,0.005092644715514414,0.06732564457550343,0.2179477101521976,29.50330006906162,1.6707583775711605,0.37686690244430504,0.45291749074805454,3.883624717880825,0.006467328555314213,39.42875757057931,137.6786806068711,109.45011170764772,238.47464733040243
2038.0,13.0,0.00542478998511121,0.06695705928110324,0.21732548721983244,28.399739435122797,1.6884603576125974,0.35819283880560127,0.48174674842276854,3.845061281246074,0.006060533589184949,39.831242937741614,140.30014186319715,111.49456675740447,244.12050638319707
2039.0,14.0,0.005580061393104809,0.06970241375107578,0.21712900655727999,27.383104887861307,1.705500201273671,0.34101256012811754,0.5090957036058471,3.808249029049986,0.005679326026425216,40.260628113710744,142.99189467195936,113.2530823214519,249.88232427116827
2040.0,15.0,0.00579644584852497,0.06901592174690618,0.2165237883674279,26.43564448674,1.721930064206388,0.32505940023464575,0.5372327497425617,3.7734594651196263,0.00532209641936307,40.7714197722297,145.77709584439964,115.47067913656532,255.76276877257416
2041.0,16.0,0.005908091148574988,0.06947530925805243,0.21650961159903956,25.55900268161336,1.7377914508984318,0.3103143592496063,0.5635905604775044,3.740208364129824,0.004987336554585133,41.29935696746217,148.63222882154366,117.57264517168268,261.76403185393724
2042.0,17.0,0.005929046969711383,0.07094766873026905,0.21643085561206074,24.741585662719498,1.7531268525074,0.2965996540472689,0.5890516170932877,3.7089257678962393,0.004673633085301728,41.863478863498706,151.56951590179264,119.64348232374465,267.8888233095803
2043.0,18.0,0.005844038475200956,0.0734255277990252,0.217078173955318,23.97327515923062,1.7679718039050316,0.28376290552504035,0.6144027258330254,3.6794355748095207,0.00437966156423625,42.480682103579134,154.59593135480233,121.59760141342795,274.13962090934376
