year,t,i_d,i_c,i_f
2025.0,0.0,-0.029652921206867258,0.03780526296886384,0.2553196623167285
2026.0,1.0,-0.012688918931601264,0.04102008440652395,0.25027210112441717
2027.0,2.0,-0.008278144931960378,0.04401143970996517,0.24538762915627987
2028.0,3.0,0.005308274525508402,0.046673404236188494,0.23740890572203457
2029.0,4.0,0.006373327805587667,0.04932028639637077,0.23409084661955656
2030.0,5.0,-0.004884338034675755,0.05201249905408482,0.23577995182186726
2031.0,6.0,0.0080848394670257,0.05380517424992861,0.22857663667772252
2032.0,7.0,0.008568692252846628,0.05564162431856453,0.22750178564013246
2033.0,8.0,0.008921980120348496,0.05729802634009249,0.22698077256740948
2034.0,9.0,0.00916341117582619,0.05876892351881508,0.22656536760607482
2035.0,10.0,0.009272096888373002,0.060129037440727,0.2262864738583265
2036.0,11.0,0.009295451785616098,0.06143964687940168,0.22613162230907613
2037.0,12.0,0.009239097532481396,0.06266051472485616,0.2261751573789215
2038.0,13.0,0.009127673715683338,0.0638296075415049,0.226248396632492
2039.0,14.0,0.00898166061584343,0.06489049289671946,0.2263591090635423
2040.0,15.0,0.008812985320739803,0.06593772770484702,0.22642116337512957
2041.0,16.0,0.008620230102377524,0.06714629683690015,0.22652810683083394
2042.0,17.0,0.008422546854607573,0.06831391432145556,0.22655888184625608
2043.0,18.0,0.008261245464068425,0.06938254377831124,0.22633228627181676
2044.0,19.0,0.008120439767894474,0.07055199935424944,0.22612932548180176
2045.0,20.0,0.008029845422166637,0.07181316777038745,0.22576021544042432
2046.0,21.0,0.007979336959998504,0.0734955869127477,0.22525856267867947
2047.0,22.0,-0.002540676480258818,0.07544238436097564,0.2277831348888121
2048.0,23.0,0.007404048099496595,0.07590191972706921,0.2239818591299771
2049.0,24.0,0.0070326264489368445,0.07672663615403372,0.2238472263840883
2050.0,25.0,0.006755569441235121,0.07779818428598706,0.22408802392067745
2051.0,26.0,-0.0012527369765869358,0.08019713773513523,0.2264399680294358
2052.0,27.0,0.006082996796695491,0.07989042829126485,0.22302486901536667
2053.0,28.0,-0.0009849315463887557,0.08171340347885062,0.2256244529311054
2054.0,29.0,0.005162229899625515,0.08092309752501597,0.2236085389977642
2055.0,30.0,0.004719047623555402,0.08144498736639662,0.22471290593050658
2056.0,31.0,0.004367825248187726,0.08179686440345908,0.22522842585216507
2057.0,32.0,0.004067708144761929,0.08247601440280386,0.22559287958323618
2058.0,33.0,0.0038366009644820592,0.08313709905339133,0.22515479099976912
2059.0,34.0,-0.0003472915683780478,0.08507790212816352,0.22567705218796058
2060.0,35.0,0.0033329952324309556,0.08456854326932933,0.2255063699241239
2061.0,36.0,-7.117770860737737e-7,0.08606201531604155,0.22525746128420915
2062.0,37.0,0.0028094092069056143,0.08574724018353827,0.22510014635637537
2063.0,38.0,0.0025763845505104746,0.08659585478608187,0.2247653609731689
2064.0,39.0,0.00038630228876762547,0.08722392045514772,0.22586739214929283
2065.0,40.0,0.0005085465585895251,0.08799890931186684,0.2250965874584
2066.0,41.0,0.0005549138124561483,0.08755180156421291,0.22643684874896497
2067.0,42.0,0.001725715594535242,0.08787313079252532,0.2256575898355322
2068.0,43.0,0.0006133687878023397,0.08819578748946329,0.22632664546668102
2069.0,44.0,0.0006371755781824083,0.08778442973560703,0.22746961178709021
2070.0,45.0,0.0006318007913647926,0.08771553918323516,0.22784802119824799
2071.0,46.0,0.0006101174959698407,0.08877234589584139,0.22627396771043504
2072.0,47.0,0.0005710697587188484,0.08860385695897341,0.22687345616692856
2073.0,48.0,0.0005249865814386697,0.08877658984927558,0.22706012573499879
2074.0,49.0,0.00047427480773924686,0.08864232777173453,0.2274416329564169
2075.0,50.0,0.0004219940288620045,0.08887417006168577,0.2273410182546611
2076.0,51.0,0.0003706273461965788,0.08881961702561787,0.2277897290777499
2077.0,52.0,0.0003231792876999415,0.08827543141368092,0.22881019514025658
2078.0,53.0,0.00027836796995516514,0.08789608107073947,0.22977988841621652
2079.0,54.0,0.00023919210104936248,0.08833159453118059,0.2293582052175542
2080.0,55.0,0.00020755682462011993,0.08797246934008295,0.2297458675483432
2081.0,56.0,0.0001825118132559971,0.08858746089154465,0.22937225352127696
2082.0,57.0,0.00016459990078947643,0.08737586670114134,0.2313560329680272
2083.0,58.0,0.00015525455557444606,0.08943695037767353,0.22806353317192324
2084.0,59.0,0.00015384445491966296,0.08795773284785502,0.23074925602038118
2085.0,60.0,0.0001569608521957027,0.08641070883949081,0.2329906713722503
2086.0,61.0,0.00016021734398264325,0.08866428167250953,0.22990376098286966
2087.0,62.0,0.0001704934969045822,0.08789610545418036,0.2309473490583589
2088.0,63.0,0.00018553398162769532,0.0876131660308772,0.23136013115151702
2089.0,64.0,0.00020261165522597748,0.0879115932770904,0.23149568025027267
2090.0,65.0,0.00022453288017787766,0.08762216257499959,0.23184323102171658
2091.0,66.0,0.00025038426139239816,0.08737522354660099,0.2327159618777707
2092.0,67.0,0.00027587764365308005,0.08719152760998194,0.2327892774397825
2093.0,68.0,0.0003009347889565275,0.0866709560077367,0.23399741743448757
2094.0,69.0,0.00032516859895356966,0.08874304866865901,0.2311900456284962
2095.0,70.0,0.0003578776937270552,0.08527282897560415,0.23656021145383582
2096.0,71.0,0.00041010344136580923,0.08609189502896107,0.23608226998605633
2097.0,72.0,0.0005156474428197938,0.0847722217714911,0.23818312469082628
2098.0,73.0,0.0006527292972487227,0.08766780186377274,0.2342019348163034
2099.0,74.0,0.0007730000551362385,0.08531870676030123,0.23789030123503083
2100.0,75.0,0.0008201502517979593,0.08814361271470669,0.23308166547205222
2101.0,76.0,0.0005277789481114469,0.08616838568751559,0.23668114309402588
2102.0,77.0,0.000618944206479108,0.08385094482556235,0.24041393091365432
2103.0,78.0,0.0006106921136199678,0.0844747627231549,0.23957553322788472
2104.0,79.0,0.0005667624920238634,0.08550576124972302,0.23820740254089803
2105.0,80.0,0.0007506265255160858,0.08532123208881028,0.23844526087279466
2106.0,81.0,0.0002718534739708886,0.08313800822771557,0.24170143290979645
2107.0,82.0,0.00024328702344449633,0.09048500245719722,0.23034892702127496
2108.0,83.0,5.3270935533165025e-5,0.08637083983173802,0.2371929849718709
2109.0,84.0,0.00040402015900933255,0.0875094527275604,0.23612013132556411
2110.0,85.0,-0.00011336485553132597,0.08651914138820024,0.23849747452673833
2111.0,86.0,-0.0007175011446809647,0.08823211732328921,0.23663107616032603
2112.0,87.0,-0.0009507957677810232,0.09564253892785698,0.2222584543253288
2113.0,88.0,0.0014419833178000198,0.09381528519616038,0.227211746447689
2114.0,89.0,-0.0015910593475843698,0.09152045873838402,0.23141336991773
2115.0,90.0,0.008831057191935885,0.09150956159086895,0.2293202316219415
2116.0,91.0,0.004313816732565081,0.09069748457749029,0.23215816751502108
