year,t,i_d,i_c,i_f
2025.0,0.0,-0.02646049378007045,0.027652416524643852,0.22695683748227802
2026.0,1.0,-0.014173781215593534,0.028882663105117487,0.22420759658416234
2027.0,2.0,-0.010057092729640003,0.03007151863085054,0.22055064697061777
2028.0,3.0,-0.008606071531422888,0.031217665999050896,0.21741961485694472
2029.0,4.0,0.010127535332989896,0.03222764094499605,0.21088856461729102
2030.0,5.0,0.011426797205628092,0.03330381171925158,0.2094744125038636
2031.0,6.0,0.012498668619012254,0.034370340787982484,0.2084083682679228
2032.0,7.0,0.013291442531596094,0.03542867797684056,0.20765581735183503
2033.0,8.0,0.013815000139757066,0.03648004805778513,0.2071569381220336
2034.0,9.0,0.014112996444828075,0.03752457760108327,0.20684973160536282
2035.0,10.0,0.014235517630025216,0.03856319566285694,0.20667009083572516
2036.0,11.0,0.014226856480589344,0.03959531567791369,0.20657517604916498
2037.0,12.0,0.014123030299137234,0.04062108712691144,0.20652796746775604
2038.0,13.0,0.013952511211786069,0.04164099766939062,0.20650429905586587
2039.0,14.0,0.013735150395581958,0.04265389276610717,0.20648920646253258
2040.0,15.0,0.01348758041560871,0.04366008510219859,0.20647287567503528
2041.0,16.0,0.013221779015666197,0.04465941557681855,0.2064454582026796
2042.0,17.0,0.01294768003997123,0.04565154845648699,0.2064068365944291
2043.0,18.0,0.012673879979977367,0.04663662404777953,0.20634957907270227
2044.0,19.0,0.012407492499070845,0.04761444368975908,0.20627917280285213
2045.0,20.0,0.012156309591543558,0.0485859716008974,0.20618213197196175
2046.0,21.0,0.011927847899135823,0.04955220756275512,0.20605689868809604
2047.0,22.0,0.011730851043487173,0.05051435111514966,0.20590351487109448
2048.0,23.0,0.011575695428249419,0.051475266527149496,0.20570955315181108
2049.0,24.0,0.011475737601316115,0.05243924349399116,0.20545868612361132
2050.0,25.0,0.011447486563552496,0.05341164497575842,0.2051433855598286
2051.0,26.0,0.011513736635557914,0.05440181565729462,0.20472772843408513
2052.0,27.0,0.011705028071941076,0.05542044946173558,0.20418624305190872
2053.0,28.0,0.01206326455146268,0.05648440301498969,0.20347082432257557
2054.0,29.0,-0.005626679744209602,0.05807556799119743,0.20681843136013803
2055.0,30.0,0.01100818095328405,0.058170684834650266,0.20181711325005572
2056.0,31.0,0.01034224921259384,0.05893668628412511,0.20237322312941144
2057.0,32.0,0.009846210002178247,0.059734489469609846,0.20267574443409617
2058.0,33.0,0.009490268708005083,0.06056536317908634,0.20277198177162523
2059.0,34.0,0.009258811964654917,0.0614335602468421,0.2026876057775874
2060.0,35.0,0.009148157361342012,0.06234740852984267,0.2024297139607137
2061.0,36.0,0.009165659257183923,0.06332030436087806,0.20198712496532661
2062.0,37.0,-0.003078376325187382,0.06481662434415887,0.20433413139481518
2063.0,38.0,0.00843202880456933,0.06484228215737707,0.20069396644439913
2064.0,39.0,0.00803593136159937,0.06555050155020431,0.20095291782641028
2065.0,40.0,0.007765515893865984,0.066319627913231,0.20098896333368035
2066.0,41.0,0.00761105646383114,0.06715705456547025,0.20081883691794886
2067.0,42.0,-0.002260419057333976,0.0684739831605679,0.20269931934070545
2068.0,43.0,0.006886218368802943,0.06843328051997755,0.19999035029518752
2069.0,44.0,0.006532094483820668,0.0690232386030839,0.2002754754755046
2070.0,45.0,0.00627121543151889,0.06967331494330473,0.200371359953557
2071.0,46.0,0.0060944233264751775,0.07038785388909881,0.20029634647220904
2072.0,47.0,-0.0020596389677215955,0.07150828261685171,0.20167899962072963
2073.0,48.0,0.005451959218630567,0.07139283948889118,0.19972174185319921
2074.0,49.0,0.005135253149963409,0.07183077646293394,0.20005185544447182
2075.0,50.0,0.0048787866556245715,0.07231127487464367,0.20024711541536416
2076.0,51.0,0.004674154999615312,0.0728328682007082,0.20032609112440444
2077.0,52.0,0.004516497536162487,0.0733962888756107,0.20030328217194635
2078.0,53.0,0.004404017323673762,0.07400803066377677,0.20017620936239405
2079.0,54.0,-0.0017403454729142626,0.07491603661116263,0.20093108370657473
2080.0,55.0,0.003926783744788373,0.07475796026831688,0.1996401738358112
2081.0,56.0,0.0036728132174084077,0.0750501998716818,0.19992165208616489
2082.0,57.0,0.0034510814773433107,0.07536778989788392,0.20011311968740017
2083.0,58.0,0.003257000718572145,0.07570500813736543,0.20023300976491828
2084.0,59.0,0.003085296237818044,0.07604437517958096,0.200345584651409
2085.0,60.0,0.002938126967009324,0.07641631014287802,0.20033798524982568
2086.0,61.0,0.0028148064957580245,0.07680099677423449,0.20029808963509055
2087.0,62.0,0.0027107722363693934,0.07717468371232991,0.20031409257046645
2088.0,63.0,0.0026314191899911655,0.07758742374588744,0.20022990697323165
2089.0,64.0,0.0025776359741728943,0.07801356183272455,0.20015160366101845
2090.0,65.0,0.0025509132142093986,0.07845636763729985,0.20008237190944905
2091.0,66.0,0.002558745059385077,0.07896192044187708,0.19990867441131804
2092.0,67.0,-0.0002049365210747677,0.07965029608569263,0.20002820996994175
2093.0,68.0,0.0001617853016403375,0.07992392093355796,0.1996925129596377
2094.0,69.0,0.0003111236904737887,0.08007771537784163,0.19955444387731
2095.0,70.0,0.0003204161408646558,0.08015198561736471,0.19942848114016312
2096.0,71.0,0.0021171787063845016,0.07992325655264042,0.19956389315992085
2097.0,72.0,0.001994031515691666,0.07998299928037939,0.19985424917628541
2098.0,73.0,0.001900695598607228,0.08009629318312318,0.20004144953813763
2099.0,74.0,0.0018311696159908472,0.08023182340081704,0.20023153070283253
2100.0,75.0,0.001781884671413505,0.08041927706880135,0.20033363285314182
2101.0,76.0,0.0017592045084864043,0.08064116786531493,0.20041210327292702
2102.0,77.0,0.0005819710704151157,0.08096325693539061,0.20051983634861859
2103.0,78.0,0.0006904409797802319,0.08108425576310048,0.20050911636910082
2104.0,79.0,0.0007407901692783362,0.08115209237005079,0.20057820821934147
2105.0,80.0,0.0016010716635875316,0.08119532615872856,0.2004553455120799
2106.0,81.0,0.0007848847344824234,0.08129604610883852,0.20094009736912152
2107.0,82.0,0.0008048445728205257,0.08136000816215305,0.20104190110979514
2108.0,83.0,0.0016198412564510894,0.08158884004433709,0.20052140982172342
2109.0,84.0,0.0008392380358945028,0.08148712369568255,0.20130856322815663
2110.0,85.0,0.0008929369630324981,0.08145335891231911,0.20176690430818087
2111.0,86.0,0.0009224766094935866,0.0814944300463823,0.20194221094088016
2112.0,87.0,0.0009555078692716372,0.08150405737259771,0.2022352984352682
2113.0,88.0,0.0009512389518017864,0.08154763613004262,0.20241613318281668
2114.0,89.0,0.000987450376370225,0.08159748838341305,0.20256152435080876
2115.0,90.0,0.0009326023490450156,0.08163806868304299,0.20274988386659473
2116.0,91.0,0.000963014791718101,0.08170003099655693,0.20288435350342043
2117.0,92.0,0.0009098341209191511,0.08176702244435917,0.20301471925526085
2118.0,93.0,0.0008757897938131251,0.08181824005341723,0.20319687522446592
2119.0,94.0,0.0008303741532294098,0.08189950193388046,0.20331162033731104
2120.0,95.0,0.0008008183674841153,0.08200105957809564,0.20339558844879221
2121.0,96.0,0.0007950316468261239,0.0821130709012669,0.20349331570837065
2122.0,97.0,0.0008030244673874289,0.08226184080644611,0.20349433819807677
2123.0,98.0,0.0008174027913877648,0.08240656642160488,0.20352252056929268
2124.0,99.0,0.000775901766003005,0.08262005652650355,0.2027444060848178
2125.0,100.0,0.0008149330224285609,0.08259203593944897,0.20370582699761886
2126.0,101.0,0.0007837381754008547,0.08259318475657877,0.20417319329431977
2127.0,102.0,0.0007430664258001571,0.082547470408593,0.20482093830715806
2128.0,103.0,0.0006412870314102979,0.08237804994320633,0.2052345218398097
2129.0,104.0,0.000539266011193803,0.08560771034013875,0.19717446468024227
2130.0,105.0,0.0005356956391287997,0.08735719908228767,0.1921244051172029
2131.0,106.0,0.0006248280340473342,0.08346788838477182,0.2041604480625018
2132.0,107.0,4.588715919415614e-5,0.08395167103066903,0.2039041300643148
2133.0,108.0,0.0033420719867543617,0.0842030479245203,0.20332899012121217
2134.0,109.0,0.00031072259359347915,0.08501419743778928,0.20370946451482944
2135.0,110.0,0.0003580625759422323,0.08559018620189973,0.2036126769096145
2136.0,111.0,0.000493141131070235,0.08622505430612488,0.2034125499161868
2137.0,112.0,-7.471593828508776e-5,0.08680694588684686,0.20319646981895634
2138.0,113.0,0.010766616049749744,0.08684819997603334,0.20237676243447128
2139.0,114.0,0.004474854475398787,0.08742072614726691,0.2026756334631201
2140.0,115.0,0.004059159245100049,0.08756326419375007,0.20277077174065236
2141.0,116.0,0.0039323010745947904,0.08772155552287807,0.20293819753916878
2142.0,117.0,0.003744784804522601,0.08778514624718402,0.20303818591828016
2143.0,118.0,0.0038108947091952997,0.08787280582744682,0.2032250483349012
2144.0,119.0,0.0036585313101228584,0.08781019190098707,0.20329889014442387
2145.0,120.0,0.00375246143914346,0.08753029767909262,0.20332293393572332
2146.0,121.0,0.0037827900464261774,0.08749882401903473,0.20357662823211495
2147.0,122.0,0.003808912474672958,0.08730019787361,0.20414002596423714
2148.0,123.0,0.0041127041452214946,0.08719833252920885,0.20437089297169764
2149.0,124.0,0.004156568256416295,0.08720793535444558,0.20444746977376227
2150.0,125.0,0.004390930020738986,0.08704693383514539,0.2048954792360242
2151.0,126.0,0.010690759803728352,0.08704118250825171,0.20522101039298193
2152.0,127.0,0.010718838345986156,0.08708176794687413,0.20560340622776446
2153.0,128.0,0.010719562379763596,0.08704306237215204,0.20624440344159042
2154.0,129.0,0.010720812341504104,0.0871282157406879,0.20667250082847516
2155.0,130.0,0.010721709950464446,0.0872597638526671,0.20703664694834903
2156.0,131.0,0.01072384784713988,0.08719063849107621,0.20795973018955213
2157.0,132.0,0.010725543504612555,0.08732661177748807,0.20847477758790056
2158.0,133.0,0.01072740992767533,0.0876362714172312,0.2086035719547024
2159.0,134.0,0.010728350731928713,0.08765512166134688,0.2095047611751835
2160.0,135.0,0.010730430085663871,0.08793153098049356,0.20984543964703567
2161.0,136.0,0.010732051125714065,0.08823025497694753,0.2102692422200171
2162.0,137.0,0.010734792014611184,0.08848912616656855,0.21082730847582676
2163.0,138.0,0.010736045078952018,0.08867386500448232,0.21164697450713935
2164.0,139.0,0.010738695274666777,0.08862385673563195,0.2131025217243077
2165.0,140.0,0.010740244733174557,0.0892454169465998,0.2131054676805291
2166.0,141.0,0.010743124029553512,0.08967676161015259,0.21361630349753064
2167.0,142.0,0.010744217822036434,0.08963731954284788,0.21531484378040078
2168.0,143.0,0.010746692276474531,0.09013692620036545,0.2158577392155911
2169.0,144.0,0.010747582071290788,0.09079091769151987,0.21618381244241922
