year,t,i_d,i_c,i_f
2025.0,0.0,0.05644850551107678,0.0078042264503940225,0.3024968642699877
2026.0,1.0,0.05672246788355745,0.007614988784441472,0.30246722029190437
2027.0,2.0,0.05685050730383207,0.007443736998098864,0.30252078784590253
2028.0,3.0,0.05693528023932649,0.0072672355313778475,0.3026638664821709
2029.0,4.0,0.05707180758293356,0.007110669477726423,0.30267014714903245
2030.0,5.0,0.05717304063416865,0.006955616339740316,0.30275442474617975
2031.0,6.0,0.057276952852416414,0.006807682295264534,0.3028155702239391
2032.0,7.0,0.057375559806118165,0.006663742941009452,0.3028865530010692
2033.0,8.0,0.05746412757961791,0.006523432603969259,0.3029701593690118
2034.0,9.0,0.05755163015185451,0.006389353618609568,0.30304658012023966
2035.0,10.0,0.05764257603859833,0.0062597977675298766,0.30309962155025666
2036.0,11.0,0.05771619609397601,0.006134494248447561,0.303190316556797
2037.0,12.0,0.057810704336135665,0.006015567414544671,0.3032143239819359
2038.0,13.0,0.057889683706152585,0.00589854548827331,0.30327990451294723
2039.0,14.0,0.057960082574287135,0.005786588263232316,0.3033451560197361
2040.0,15.0,0.05802500342247517,0.005677444910099057,0.303427272936871
2041.0,16.0,0.05809245397525698,0.005573384814671272,0.30349602732801956
2042.0,17.0,0.058157680289378566,0.005472979161429697,0.3035625029971874
2043.0,18.0,0.058222751201556525,0.005376908966869767,0.3036207943797018
2044.0,19.0,0.05828164044239859,0.005282109050957575,0.30369078038667513
2045.0,20.0,0.05834338844815976,0.005191349588238541,0.30374052960398773
2046.0,21.0,0.0584003911518269,0.005103420482835139,0.30380093954186227
2047.0,22.0,0.05845357985853634,0.005018494436152503,0.3038637639349241
2048.0,23.0,0.058512595247251026,0.004937256157822761,0.3039026962679443
2049.0,24.0,0.05855704705211099,0.004857192012321895,0.30397809160365596
2050.0,25.0,0.058610792100649886,0.004781513903373386,0.30402056658980214
2051.0,26.0,0.05865720683258901,0.004706392271981603,0.3040797506478252
2052.0,27.0,0.058698523080839386,0.004634317334939654,0.30414710098589076
2053.0,28.0,0.0587478429585,0.004564283323740247,0.3041884169323632
2054.0,29.0,0.05878422386267155,0.004495780756309653,0.30425800923677954
2055.0,30.0,0.05882577502059488,0.004429486821500532,0.30430849346428734
2056.0,31.0,0.05887391810312966,0.004365820187658225,0.3043369124480232
2057.0,32.0,0.05891048206658156,0.0043032629735608036,0.3043924267733856
2058.0,33.0,0.05894379057273144,0.004242894728189639,0.3044518092379909
2059.0,34.0,0.05897780978127838,0.004184437767860978,0.30450498347743266
2060.0,35.0,0.059015735220631596,0.004127729838916498,0.30454421016419014
2061.0,36.0,0.05905200892521382,0.004072407931772357,0.3045839178514736
2062.0,37.0,0.059079558220332326,0.004019181355278819,0.3046420352393042
2063.0,38.0,0.059115898011664975,0.003967514999413642,0.30467444748034306
2064.0,39.0,0.059144272850477006,0.003917112417238436,0.30472355411177404
2065.0,40.0,0.059176352330346495,0.0038687052173869934,0.30476046792608824
2066.0,41.0,0.059202733568701114,0.003821598399430744,0.30480880197696214
2067.0,42.0,0.059231547790399346,0.0037758823944891834,0.3048477939805356
2068.0,43.0,0.0592553516011394,0.003731490020404305,0.30489708899414636
2069.0,44.0,0.059283573719613646,0.0036886016264544297,0.304931207287914
2070.0,45.0,0.05930853592910149,0.0036471138089782997,0.3049708818322915
2071.0,46.0,0.059334861511559915,0.0036067673261119208,0.3050039727751453
2072.0,47.0,0.05935814421022691,0.003567868052034239,0.3050425065090974
2073.0,48.0,0.05938205938739541,0.003530022743285631,0.30507686089046976
2074.0,49.0,0.05940404290725902,0.0034934295109057987,0.30511385665406815
2075.0,50.0,0.059426432712086905,0.0034576740402035375,0.30514769474195963
2076.0,51.0,0.05944615345565211,0.0034232340049094637,0.3051858533473081
2077.0,52.0,0.05946615930990208,0.003389554918215709,0.30522098166180917
2078.0,53.0,0.059487535458116095,0.003357000023112693,0.3052504081078086
2079.0,54.0,0.05950556981455532,0.0033252260449749957,0.30528566583409605
2080.0,55.0,0.059525447815722166,0.003294572655159477,0.3053140809569003
2081.0,56.0,0.05954407222283763,0.003264745993479407,0.30534352520421404
2082.0,57.0,0.059562187084960604,0.003236068751552815,0.3053719626532604
2083.0,58.0,0.059578770780225894,0.003206711997260497,0.3054034363928429
2084.0,59.0,0.05959336887603972,0.0031793267870879474,0.30543741524985946
2085.0,60.0,0.05961677791800619,0.003153430441228009,0.3054430349175913
2086.0,61.0,0.0596279740007095,0.00312813183941013,0.30548501937614586
2087.0,62.0,0.05964034517228142,0.0031011666032690383,0.3055203168374133
2088.0,63.0,0.05966036397016216,0.0030765569717046783,0.30553235277338686
2089.0,64.0,0.05966936475018658,0.003052877282908234,0.3055727358258708
2090.0,65.0,0.0596930832851368,0.0030311668413203615,0.30557059353945387
2091.0,66.0,0.05970199804365518,0.0030081588059935557,0.30560427239416493
2092.0,67.0,0.05970959501795325,0.0029856615960759734,0.30564761871635315
2093.0,68.0,0.059721259335564984,0.002963766762389413,0.30568468296363055
2094.0,69.0,0.05974446137314107,0.00294321951319234,0.3056690687617061
2095.0,70.0,0.05974555082214645,0.00292137338792739,0.3057294562414421
2096.0,71.0,0.05976658874834117,0.002901740485236089,0.3057252995982982
2097.0,72.0,0.05978761165535876,0.0028776084037292144,0.30571540118223367
2098.0,73.0,0.05979861006425399,0.0028659574072035275,0.3057535868443005
2099.0,74.0,0.059794493499253594,0.0028481976032782384,0.3058213212778572
2100.0,75.0,0.059798183192449644,0.0028295828094780213,0.3058693659214231
2101.0,76.0,0.05982762245601938,0.0028139855273983036,0.30583540974068285
2102.0,77.0,0.059829878569413096,0.0027970363826505026,0.3058678488246048
2103.0,78.0,0.05983169126383367,0.0027807910693784872,0.3059165859656586
2104.0,79.0,0.05985267330367256,0.002765284562960173,0.305909124670694
2105.0,80.0,0.059876298977603576,0.0027503507456162536,0.3058957588478199
2106.0,81.0,0.059881297129026456,0.0027369336600759553,0.3059288637250819
2107.0,82.0,0.05987882408822875,0.0027215515734432916,0.30598289299907283
2108.0,83.0,0.05988534056939771,0.0027078457109262284,0.3060150251019742
2109.0,84.0,0.05989714129026795,0.0026947402233148845,0.30603500239057896
2110.0,85.0,0.059928499865556845,0.0026823679277060693,0.3060155387144753
2111.0,86.0,0.05992352961588488,0.0026699559979600873,0.3060699898969019
2112.0,87.0,0.05993041375853519,0.0026581305531365226,0.30610722126717976
2113.0,88.0,0.059945887058755504,0.002647001748873905,0.30611320959629285
2114.0,89.0,0.05995933835612147,0.0026356861193868003,0.3061488619827729
2115.0,90.0,0.059965695771324,0.002625305356737857,0.30617253614198364
2116.0,91.0,0.05997701505881099,0.0026155719418789343,0.3061847242934772
2117.0,92.0,0.0599780912759479,0.0026050856879330907,0.30624915116430773
2118.0,93.0,0.05999485551448976,0.0025962422323264683,0.30624801447822897
2119.0,94.0,0.06002016467942267,0.002588850431012761,0.30626492779774095
2120.0,95.0,0.060030680153338456,0.0025789471284494887,0.3062664079952962
2121.0,96.0,0.060021861989758896,0.002569461194784295,0.3063512709339577
2122.0,97.0,0.06004249952635201,0.002561109047085739,0.30635758281797526
2123.0,98.0,0.060063770656374374,0.0025532127389253164,0.30635739129183887
2124.0,99.0,0.06003460210186426,0.00254378941811216,0.30649287424087895
2125.0,100.0,0.06006711606543381,0.0025365617091818093,0.3064699425718474
2126.0,101.0,0.060107568582119054,0.0025297900107253556,0.3064302578943567
2127.0,102.0,0.060065014840921555,0.0025206908249941016,0.30660216911501953
2128.0,103.0,0.060139473511432645,0.0025145554446029967,0.30655930152010696
2129.0,104.0,0.060125319772062355,0.002508063207410788,0.306590540783355
2130.0,105.0,0.06013149063786659,0.0025014843671490854,0.3066477138167022
2131.0,106.0,0.05996699395800867,0.002496591058728476,0.3071476506480315
2132.0,107.0,0.06014342232810412,0.0024879083972211657,0.3067899177263192
2133.0,108.0,0.060227370388373724,0.0024828522463912817,0.30669491415340533
2134.0,109.0,0.060142325066441536,0.002474278832409568,0.306998463378872
2135.0,110.0,0.060256275152674475,0.002470618052580421,0.30685704373610595
2136.0,111.0,0.0602081199229736,0.002463416711372585,0.3070915347466962
2137.0,112.0,0.060166639652050755,0.0024563334051765123,0.3073154753535668
2138.0,113.0,0.060287916861532356,0.002453075870141347,0.30717961037809993
2139.0,114.0,0.060325139160791956,0.0024483490077044055,0.30723064273159695
2140.0,115.0,0.060342300240818304,0.0024429411225025234,0.3073628565858849
2141.0,116.0,0.06028670782542836,0.0024368477198739974,0.30764800778521983
2142.0,117.0,0.06030215385110478,0.0024321104137869226,0.3077864566288597
2143.0,118.0,0.06040843865314369,0.002429191457900148,0.30774031122863144
2144.0,119.0,0.06037245289777457,0.0024236536132149007,0.3080130008555572
2145.0,120.0,0.06042175933667735,0.0024199399479311054,0.30809541031701104
2146.0,121.0,0.06045381389067306,0.0024160454575052944,0.3082323640784438
2147.0,122.0,0.06051003433952411,0.0024134287186986197,0.3083369757308816
2148.0,123.0,0.0605803150192494,0.002409785179331586,0.30844229515827526
2149.0,124.0,0.06061892536476359,0.002406293104226302,0.3086333968035216
2150.0,125.0,0.060665331041770264,0.002404396338033341,0.3088396177557644
2151.0,126.0,0.060694864764190906,0.002401814288943879,0.30913067205577305
2152.0,127.0,0.06070700698073949,0.0023979374610114596,0.30948729653205165
2153.0,128.0,0.06079446505076262,0.0023965349740204174,0.3096902125345815
2154.0,129.0,0.060804680481504274,0.0023933356253759454,0.31011514800701323
2155.0,130.0,0.06088296173267168,0.002393105063217684,0.3104047684115174
2156.0,131.0,0.060919728557723936,0.002391216162974607,0.31081994407475233
2157.0,132.0,0.061007309299169234,0.002389471341581294,0.31113917637280974
