year,t,i_d,i_c,i_f
2025.0,0.0,-0.030255054053099355,0.03802632396606569,0.25159543593302525
2026.0,1.0,-0.012533092594431245,0.04121363910128758,0.24726109100075278
2027.0,2.0,-0.007816511622413095,0.044379115291894616,0.2393203828658083
2028.0,3.0,-0.006129206601718883,0.04704070512348188,0.2372073578827711
2029.0,4.0,0.006522474287511297,0.04938702451276464,0.22912011673780736
2030.0,5.0,0.0076348238995252084,0.05169144806306703,0.22563912440112502
2031.0,6.0,-0.004943784493871145,0.054212081268337244,0.2286554984724665
2032.0,7.0,0.00906935830553232,0.055022233816095036,0.22282355957378364
2033.0,8.0,0.00945258838359162,0.056421891381981226,0.2209968999439009
2034.0,9.0,0.009622600129465374,0.057648245295334834,0.22124073299214944
2035.0,10.0,0.009713966094032628,0.058578257793346966,0.22165063224431644
2036.0,11.0,0.009728162874111363,0.05905455982879433,0.22301819364699504
2037.0,12.0,0.009804114966054184,0.05980154654233829,0.22244870299385455
2038.0,13.0,0.009768434635970645,0.06033669391187991,0.2226773671348957
2039.0,14.0,0.009646816729432234,0.06154488934102774,0.22249554443222777
2040.0,15.0,0.00949940119001906,0.0627916776706434,0.2222459419518382
2041.0,16.0,0.009436650463169247,0.06198878349120992,0.22318782546303229
2042.0,17.0,0.009363841168036296,0.06220989532902253,0.2225662490799622
2043.0,18.0,0.009170628221738555,0.06377321784820986,0.22172420472594134
2044.0,19.0,0.008947476133237353,0.06440059810464223,0.22252168945313577
2045.0,20.0,0.008698594466420323,0.06548521193931797,0.2229984016844903
2046.0,21.0,0.008632974544273166,0.0646874867834711,0.22217608050089843
2047.0,22.0,0.008292613020732024,0.06778212373548027,0.22223349249747645
2048.0,23.0,0.008330087867625593,0.06533400185263206,0.22160745758111028
2049.0,24.0,0.008091283272816698,0.06740535189016629,0.2214624819780691
2050.0,25.0,0.007905402473725537,0.06842911908295243,0.22158226650613871
2051.0,26.0,0.007839495436494946,0.06819637134907099,0.22099355712325985
2052.0,27.0,0.007625303433415761,0.07059921930370375,0.2214448466351623
2053.0,28.0,0.007656677233174468,0.06991342944511901,0.2206502813686045
2054.0,29.0,0.007572551851100966,0.07183918514999252,0.22077721378838452
2055.0,30.0,0.007688283499787011,0.07203501777304898,0.2199209471339182
2056.0,31.0,0.0076005497549493884,0.07720483362541099,0.22028182055744988
2057.0,32.0,-0.005323053007875043,0.07633687016280406,0.22161360047792047
2058.0,33.0,0.007051480223405909,0.07784851435268116,0.2185883077374112
2059.0,34.0,0.006760422743440604,0.07440224769896536,0.21851360426401797
2060.0,35.0,0.006422215321407445,0.07480074186810957,0.21852716147030019
2061.0,36.0,0.0061392698464880205,0.07503235952639167,0.21910779511752657
2062.0,37.0,0.00593931365531443,0.07551523773098973,0.21896432240207103
2063.0,38.0,0.0057670165743896,0.07632972248483935,0.218943147969817
2064.0,39.0,0.005666790864809548,0.07714663553213008,0.2185526044738463
2065.0,40.0,0.00562508950695787,0.07872226181811344,0.2178967126573806
2066.0,41.0,-0.0032824213370106757,0.0814879697265893,0.21954400469461327
2067.0,42.0,0.005093611232341832,0.0801640120026621,0.21677289177822465
2068.0,43.0,0.004739493401385091,0.08022575549255433,0.21777112114508057
2069.0,44.0,0.0044798877660220966,0.08002427444298801,0.21761227270738157
2070.0,45.0,0.004223901827344508,0.0811883345832667,0.21833391221697127
2071.0,46.0,0.004045050238233547,0.0808426022996875,0.21890023742283798
2072.0,47.0,0.003885961020906568,0.08160766266934498,0.2186947855668832
2073.0,48.0,0.0037910141574382587,0.08117749524405302,0.21837451755005335
2074.0,49.0,0.0036936811205358472,0.08227858499284166,0.21853209218397815
2075.0,50.0,0.00365390642917791,0.08253169875212167,0.21828048440983128
2076.0,51.0,0.0036474632414126434,0.08420268087084454,0.217253195178293
2077.0,52.0,-0.0007557044766234783,0.08510697095889473,0.21736812610719747
2078.0,53.0,-0.0004573589102614363,0.0859824150164224,0.21594009434165365
2079.0,54.0,0.00326167630676365,0.0845263756976708,0.21578080204310632
2080.0,55.0,0.0030505078923548927,0.08603141729787925,0.21694140969494602
2081.0,56.0,0.0029277271817738037,0.08507389770191119,0.2169103384858206
2082.0,57.0,0.0028364157292959475,0.0858398541695449,0.21646364071971125
2083.0,58.0,-2.635988414842176e-5,0.08546626384220266,0.21794448627542057
2084.0,59.0,0.002647274531667422,0.08525820894693613,0.21603874691985842
2085.0,60.0,0.0001651443117311988,0.08718371616888478,0.21631910710108163
2086.0,61.0,0.00240514985682446,0.08519010138485389,0.21642336978134988
