year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC,
2184,159,0.002689515,0.092001053,0.110003024,12.43665043,3.766158091,0.02914373,1.240991597,1.65970323,0.00659502,419.1481046,2597.823472,2035.34542,4279.404755,
2185,160,0.002904398,0.093316532,0.11063005,12.88485053,3.773620081,0.029811187,1.248113769,1.658020059,0.006180193,433.1150009,2659.888348,2078.746186,4310.071227,
2186,161,-0.000609469,0.096249478,0.110712325,13.40516158,3.781350991,0.030620477,1.255947038,1.656978947,0.005791459,448.1866117,2724.033619,2124.221395,4338.665606,
2187,162,-0.000603658,0.096377642,0.109967899,12.44750792,3.789394088,0.02807971,1.26582137,1.656069966,0.006782763,451.4772106,2777.910686,2165.830333,4364.994895,
2188,163,0.00328796,0.094958338,0.110051591,11.53954988,3.796862593,0.025704193,1.275240806,1.654568873,0.007707069,455.0630128,2832.926536,2206.86651,4389.440939,
2189,164,-0.001102506,0.096919932,0.111861619,12.29323879,3.803786323,0.027037048,1.282915609,1.653228138,0.007222294,473.1556912,2903.727353,2255.417266,4411.891952,
2190,165,0.003331265,0.09513743,0.112126531,11.15129751,3.811162266,0.024216692,1.291818176,1.653532866,0.008523429,474.8293659,2959.606433,2297.2994,4431.53607,
2191,166,-0.001714979,0.097399854,0.113619571,11.96455789,3.817853045,0.025654796,1.298693738,1.654048848,0.007987306,494.0283166,3034.448767,2347.953115,4448.954317,
2192,167,0.003143598,0.093999166,0.115441134,10.52766063,3.825031779,0.022289124,1.30710093,1.655824015,0.009751753,493.0453834,3090.363324,2390.477909,4463.178366,
2193,168,0.003285273,0.09457327,0.118191535,11.32681214,3.831348376,0.023678459,1.312123569,1.659065466,0.009138368,512.4060056,3168.877803,2441.568634,4474.966977,
2194,169,0.003753714,0.09641497,0.119666586,12.16406911,3.838144463,0.025107785,1.317347756,1.664481839,0.008563564,532.5760835,3249.722792,2493.382986,4483.175444,
2195,170,-0.002898749,0.0996693,0.120673156,13.15701206,3.845442905,0.026814412,1.323845066,1.670849185,0.008024916,555.0037582,3333.974518,2547.506245,4487.532306,
2196,171,0.004056926,0.096879807,0.121346215,11.01162455,3.853337112,0.022159158,1.332740635,1.677710592,0.01081516,548.146055,3391.166628,2591.210279,4487.701711,
2197,172,0.004598209,0.097532525,0.125020174,12.17469872,3.859944087,0.024190504,1.338748653,1.684752027,0.010134886,573.0417309,3481.601391,2646.060794,4484.795688,
2198,173,-0.003594274,0.101136304,0.126742377,13.50771201,3.867248906,0.026500409,1.344968302,1.694523942,0.009497402,600.1218117,3575.724597,2703.081316,4477.145779,
2199,174,0.00465612,0.097072128,0.128681331,10.92004157,3.875353533,0.021153472,1.353901049,1.705201033,0.012819437,589.1466294,3634.158184,2747.313018,4464.358286,
2200,175,0.005246414,0.096770415,0.134401632,12.32686997,3.881905558,0.023577365,1.358852914,1.716914408,0.012013094,617.7074724,3734.454699,2804.282017,4447.923442,
2201,176,0.006219799,0.098790633,0.137949582,13.91867847,3.88930168,0.026286051,1.363259997,1.73280104,0.01125747,648.4084633,3838.889069,2861.866522,4425.740874,
2202,177,-0.005203261,0.102412373,0.141304899,15.80891949,3.897652887,0.029479053,1.369142568,1.750775168,0.010549375,683.0750274,3948.440665,2921.687419,4397.347388,
2203,178,0.006053593,0.096747674,0.144700871,12.12882807,3.907138239,0.022331443,1.37777539,1.770551603,0.015293452,661.6782166,4006.234418,2964.614225,4362.205638,
2204,179,0.006944511,0.095697838,0.152943972,14.00264909,3.914415536,0.025456182,1.38106735,1.792058892,0.014331494,696.7255642,4122.610235,3022.942662,4322.520169,
2205,180,0.008222075,0.094709984,0.161175026,16.1563699,3.922817125,0.029000925,1.383264894,1.819229296,0.013430043,734.7049286,4244.365596,3082.61291,4275.36273,
2206,181,0.009980896,0.097714001,0.166021367,18.6982154,3.932510947,0.033140009,1.384482871,1.851695463,0.012585293,776.7197519,4372.346787,3141.257482,4220.122117,
2207,182,-0.009129946,0.100401992,0.172045121,21.75901205,3.943729876,0.038077917,1.388216443,1.886359857,0.011793678,825.3927625,4507.485893,3201.119551,4156.107731,
2208,183,0.008554467,0.090666641,0.179867286,15.33925154,3.956785283,0.026505001,1.394038102,1.924061598,0.020246071,776.0921825,4552.633653,3238.670393,4082.536818,
2209,184,0.009870542,0.084312299,0.196046951,17.99796672,3.965988834,0.030706636,1.391122892,1.966090854,0.018972593,819.9254182,4693.135785,3295.808304,4003.371303,
2210,185,0.011565433,0.078802857,0.211578737,21.08833428,3.976787614,0.035525168,1.382823614,2.018922048,0.017779217,866.3267122,4840.15392,3353.412994,3913.894105,
2211,186,0.013692463,0.072523253,0.228848841,24.72362429,3.989440615,0.041123559,1.370156134,2.081337587,0.016660904,916.6126678,4994.583359,3407.907285,3813.284569,
2212,187,0.016314697,0.066659726,0.246045059,29.03690978,4.004274789,0.04768828,1.352657864,2.154107729,0.015612934,971.6237525,5157.172184,3462.344248,3700.620528,
2213,188,0.019489142,0.059202985,0.265548425,34.183219,4.021696935,0.055430425,1.330950382,2.236555817,0.01463088,1032.810119,5328.631387,3514.774299,3574.874152,
2214,189,0.023289039,0.052786512,0.285114333,40.34109969,4.042206867,0.064584057,1.303803136,2.329896061,0.013710598,1100.880277,5509.312062,3562.491262,3434.900282,
2215,190,0.027830183,0.043805857,0.307738301,47.72266782,4.066411527,0.075413832,1.272443286,2.433569885,0.012848201,1177.865532,5700.013411,3608.246171,3279.438311,
2216,191,0.033236815,0.035044371,0.330910077,56.59393072,4.095045127,0.088230523,1.234704375,2.549321439,0.012040049,1264.345994,5900.623239,3649.063367,3107.070804,
2217,192,0.039673306,0.026324048,0.354409658,67.29518536,4.129001486,0.103397247,1.191091184,2.676926011,0.01128273,1362.485054,6111.493625,3685.832767,2916.245825,
2218,193,0.047317248,0.018026217,0.377804374,80.2689969,4.169378597,0.121344311,1.141913814,2.816035216,0.010573046,1474.75937,6332.67914,3717.107936,2705.225685,
2219,194,0.056471555,0.009455925,0.401455766,96.07866539,4.217539995,0.142578019,1.087829091,2.966024057,0.009908002,1604.338154,6563.989795,3742.0428,2472.065808,
2220,195,0.067260382,0.001511668,0.424669368,115.4320937,4.275187194,0.167714458,1.028778371,3.126579275,0.009284788,1754.658339,6804.572469,3756.894228,2214.581542,
2221,196,0.080057307,0.000363098,0.441127933,139.1508871,4.344446451,0.197451427,0.965577658,3.296905854,0.008700775,1930.274666,7052.945875,3757.714728,1930.325361,
2222,197,0.095193919,0.000151954,0.455593953,168.1973103,4.427936983,0.23262955,0.905205785,3.471635233,0.008153497,2141.513606,7307.66612,3746.819329,1616.549788,
2223,198,0.113175344,0.000105804,0.465727775,203.6680564,4.528855369,0.274236939,0.848420269,3.649074257,0.007640642,2396.13421,7563.605195,3735.426687,1270.121637,
2224,199,0.134526458,0.000101703,0.469505072,246.8315231,4.651056203,0.323456239,0.795160426,3.825834881,0.007160045,2702.954801,7812.396346,3726.404893,887.627981,
2225,200,-0.005924661,1.54E-16,2.56E-14,299.1597755,4.799155117,0.381687327,0.745246524,3.997077446,0.006709678,3072.545872,8042.317749,8034.949941,465.4717443,
